,gene_id,gene_name,gene_length,is_lnc,is_pc,is_mito,is_ribo,gc_content
55879,ENSG00000231908.3,IDH1-AS1,3853,True,False,False,False,56.38
55880,ENSG00000231909.8,MAP1LC3BP1,379,False,False,False,False,48.81
55881,ENSG00000231910.1,GAMTP2,463,False,False,False,False,53.13
55882,ENSG00000231911.1,TPRKBP1,481,False,False,False,False,33.47
55883,ENSG00000231913.1,RARRES2P3,473,False,False,False,False,51.16
55884,ENSG00000231914.1,LINC00387,458,True,False,False,False,47.23
55885,ENSG00000231915.2,SALL4P5,1760,False,False,False,False,58.41
55886,ENSG00000231918.2,NRXN1-DT,6079,True,False,False,False,35.27
55887,ENSG00000231919.1,OR2H4P,944,False,False,False,False,44.6
55888,ENSG00000231920.2,NEBL-AS1,7015,True,False,False,False,45.910000000000004
55889,ENSG00000231924.10,PSG1,10571,False,True,False,False,45.75
55892,ENSG00000231925.14,TAPBP,36274,False,True,False,False,49.91
55896,ENSG00000231926.1,SEPHS1P7,1177,False,False,False,False,42.06
55897,ENSG00000231928.1,TRIM26BP,753,False,False,False,False,41.47
55898,ENSG00000231929.2,HMGB3P31,595,False,False,False,False,43.87
55899,ENSG00000231933.8,MYO18B-AS1,16339,True,False,False,False,44.35
55900,ENSG00000231934.3,FAM242A,13163,True,False,False,False,43.75
55901,ENSG00000231939.5,HLA-DQB1,1643,False,True,False,False,47.2
55902,ENSG00000231940.1,RPS7P3,580,False,False,False,True,46.03
55903,ENSG00000231941.1,HCG4B,991,False,False,False,False,63.57
55904,ENSG00000231942.3,HNRNPA1P36,955,False,False,False,False,47.54
55905,ENSG00000231943.12,PGM5P4-AS1,9785,True,False,False,False,41.91
55906,ENSG00000231944.1,PHKA1-AS1,598,True,False,False,False,37.67
55907,ENSG00000231945.8,VARS1,8262,False,True,False,False,52.93
55910,ENSG00000231947.1,MTND2P24,806,False,False,True,False,35.36
55911,ENSG00000231948.2,HS1BP3-IT1,600,True,False,False,False,55.41
55912,ENSG00000231952.3,DPY19L1P2,915,False,False,False,False,39.43
55913,ENSG00000231954.1,MTND2P22,1033,False,False,True,False,33.98
55914,ENSG00000231956.1,HNRNPA1P9,950,False,False,False,False,45.89
55915,ENSG00000231957.2,GNAI2P2,916,False,False,False,False,54.37
55916,ENSG00000231961.1,MTCO1P59,332,False,False,True,False,44.88
55917,ENSG00000231965.4,RPL17P29,520,False,False,False,True,43.08
55918,ENSG00000231966.2,LINC02818,1411,True,False,False,False,43.12
55919,ENSG00000231968.2,UBD,990,False,True,False,False,43.46
55920,ENSG00000231969.5,MMADHC-DT,22868,True,False,False,False,37.4
55921,ENSG00000231971.7,CT69,19317,True,False,False,False,39.58
55922,ENSG00000231973.2,OR2I1P,948,False,False,False,False,66.88
55923,ENSG00000231974.6,APOM,1490,False,True,False,False,50.15
55924,ENSG00000231975.2,MCCD1,955,False,True,False,False,57.45
55925,ENSG00000231976.9,FAM238B,423,False,False,False,False,45.87
55926,ENSG00000231981.3,RPL7L1P12,729,False,False,False,True,45.27
55927,ENSG00000231982.1,MCF2L2P1,330,False,False,False,False,60.58
55928,ENSG00000231983.2,LINC00415,1254,True,False,False,False,39.64
55929,ENSG00000231987.1,LINC01787,1994,True,False,False,False,36.05
55930,ENSG00000231988.1,OFD1P3Y,783,False,False,False,False,36.19
55931,ENSG00000231989.5,PPP1R2B,2234,False,True,False,False,40.33
55932,ENSG00000231991.4,ANXA2P2,1020,False,False,False,False,48.33
55933,ENSG00000231993.3,EP300-AS1,14485,True,False,False,False,43.52
55934,ENSG00000231995.2,RPL7AP76,601,False,False,False,True,48.09
55935,ENSG00000231998.1,MCCD1P1,330,False,False,False,False,56.53
55936,ENSG00000231999.9,LRRC8C-DT,24533,True,False,False,False,40.87
55937,ENSG00000232000.5,CLCN3P1,1017,False,False,False,False,35.79
55938,ENSG00000232002.3,LINC01880,6678,True,False,False,False,45.24
55939,ENSG00000232003.2,ZNF736P12Y,1243,False,False,False,False,33.63
55940,ENSG00000232004.1,CAP1P2,1409,False,False,False,False,47.55
55941,ENSG00000232005.7,PBX2,6096,False,True,False,False,54.95
55943,ENSG00000232007.1,POLR2LP1,187,False,False,False,False,64.17
55944,ENSG00000232010.1,DNMT3L-AS1,523,True,False,False,False,62.15
55945,ENSG00000232011.1,HLA-W,771,False,False,False,False,53.32
55946,ENSG00000232015.2,HSPE1P25,251,False,False,False,False,44.71
55947,ENSG00000232017.1,ZNF90P2,1075,False,False,False,False,38.7
55948,ENSG00000232021.10,LEF1-AS1,42754,True,False,False,False,40.27
55950,ENSG00000232022.10,FAAHP1,1238,False,False,False,False,51.48
55951,ENSG00000232023.4,LINC01807,9987,True,False,False,False,37.56
55952,ENSG00000232024.2,LSM12P1,588,False,False,False,False,48.98
55953,ENSG00000232028.2,PRKD3-DT,5182,True,False,False,False,46.02
55954,ENSG00000232029.1,ELOCP15,332,False,False,False,False,39.46
55955,ENSG00000232030.4,MAGEB6B,1810,False,True,False,False,45.47
55956,ENSG00000232037.3,RPL21P29,483,False,False,False,True,44.31
55957,ENSG00000232039.3,DEFT1P2,243,False,False,False,False,45.16
55958,ENSG00000232040.4,SCAND3,8791,False,True,False,False,39.71
55960,ENSG00000232041.1,PSMD10P3,448,False,False,False,False,47.32
55961,ENSG00000232044.9,SILC1,101902,True,False,False,False,41.71
55963,ENSG00000232045.7,EHMT2,10074,False,False,False,False,53.78
55966,ENSG00000232046.9,LINC01798,22825,True,False,False,False,38.31
55967,ENSG00000232048.2,HNRNPCP9,859,False,False,False,False,47.38
55968,ENSG00000232049.2,OR2I1P,948,False,False,False,False,66.88
55969,ENSG00000232054.1,NPM1P34,893,False,False,False,False,41.1
55970,ENSG00000232060.3,SLC4A1APP1,602,False,False,False,False,43.02
55971,ENSG00000232062.9,HLA-DQA1,1433,False,True,False,False,42.78
55972,ENSG00000232064.1,USP9YP33,421,False,False,False,False,30.94
55973,ENSG00000232065.3,LINC01063,1345,True,False,False,False,51.65
55974,ENSG00000232069.1,RPS29P28,141,False,False,False,True,40.43
55975,ENSG00000232070.9,TMEM253,4335,False,False,False,False,49.04
55978,ENSG00000232075.1,MRPL35P2,511,False,False,False,False,42.66
55979,ENSG00000232077.3,LINC01031,5618,True,False,False,False,38.05
55980,ENSG00000232079.8,LINC01697,8202,True,False,False,False,35.65
55982,ENSG00000232081.1,LARGE-IT1,558,True,False,False,False,49.95
55983,ENSG00000232082.1,RPS6KA2-IT1,579,True,False,False,True,53.76
55984,ENSG00000232083.3,RPL31P7,378,False,False,False,True,47.62
55985,ENSG00000232084.6,LINC01104,8644,True,False,False,False,45.6
55986,ENSG00000232087.1,HCFC2P1,1592,False,False,False,False,35.93
55987,ENSG00000232090.2,POLR2DP1,421,False,False,False,False,46.32
55988,ENSG00000232091.1,PNLIPP1,675,False,False,False,False,40.63
55989,ENSG00000232093.2,DCST1-AS1,1518,True,False,False,False,54.88
55990,ENSG00000232095.1,UBQLN1P1,1169,False,False,False,False,41.75
55991,ENSG00000232096.1,YPEL5P1,367,False,False,False,False,44.96
55992,ENSG00000232097.1,VPS51P2,356,False,False,False,False,62.08
55993,ENSG00000232098.4,ZNF584-DT,4688,True,False,False,False,61.029999999999994
55994,ENSG00000232099.7,ZFP57,4980,False,True,False,False,48.31
55995,ENSG00000232100.1,LINC01653,1728,True,False,False,False,37.29
55996,ENSG00000232102.1,MTCO3P2,171,False,False,True,False,36.26
55997,ENSG00000232104.6,RFX3-DT,36735,True,False,False,False,38.33
55998,ENSG00000232105.1,RPL32P28,397,False,False,False,True,46.85
55999,ENSG00000232106.9,TSBP1,6491,False,True,False,False,38.07
56000,ENSG00000232109.1,VN1R54P,1049,False,False,False,False,40.71
56001,ENSG00000232112.3,TMA7,1724,False,False,False,False,47.75
56003,ENSG00000232113.3,TEX50,812,False,True,False,False,33.46
56004,ENSG00000232114.1,NPLP1,530,False,False,False,False,46.98
56005,ENSG00000232117.3,LINC00384,8816,True,False,False,False,49.8
56006,ENSG00000232118.2,BACH1-AS1,941,True,False,False,False,44.41
56007,ENSG00000232119.8,MCTS1,12065,False,False,False,False,39.17
56009,ENSG00000232122.1,HCG4P8,980,False,False,False,False,65.31
56010,ENSG00000232125.5,DYTN,3290,False,True,False,False,38.38
56013,ENSG00000232126.8,HLA-B,5237,False,True,False,False,43.1
56016,ENSG00000232127.2,PSORS1C2,1152,False,True,False,False,57.79
56017,ENSG00000232128.1,MTCO3P45,613,False,False,True,False,38.83
56018,ENSG00000232131.1,NCOA7-AS1,501,True,False,False,False,39.12
56019,ENSG00000232132.2,NDFIP2-AS1,10175,True,False,False,False,37.84
56020,ENSG00000232133.1,IMPDH1P10,1542,False,False,False,False,53.62
56021,ENSG00000232134.1,RPS15AP12,388,False,False,False,True,44.85
56022,ENSG00000232136.2,DUXAP7,689,False,False,False,False,44.2
56023,ENSG00000232138.1,IFNWP5,588,False,False,False,False,52.38
56024,ENSG00000232139.7,LINC00867,11621,True,False,False,False,38.86
56025,ENSG00000232141.1,ETF1P1,984,False,False,False,False,42.99
56026,ENSG00000232142.1,RPS25P9,252,False,False,False,True,45.63
56027,ENSG00000232143.9,GNL1,9721,False,True,False,False,49.56
56029,ENSG00000232144.1,PSAT1P2,972,False,False,False,False,41.98
56030,ENSG00000232146.2,OR2B4P,943,False,False,False,False,47.4
56031,ENSG00000232148.1,FMO11P,1370,False,False,False,False,38.86
56032,ENSG00000232149.1,FERP1,793,False,False,False,False,40.61
56033,ENSG00000232150.3,ST13P4,1093,False,False,False,False,46.48
56034,ENSG00000232154.2,MTCYBP15,1127,False,False,True,False,39.22
56035,ENSG00000232158.1,C11orf98P1,318,False,False,False,False,51.57
56036,ENSG00000232159.3,RAB9BP1,626,False,False,False,False,40.89
56037,ENSG00000232160.8,RAP2C-AS1,8649,True,False,False,False,38.74
56038,ENSG00000232162.3,USP12-AS1,2621,True,False,False,False,40.11
56039,ENSG00000232163.2,RPLP1P13,299,False,False,False,True,55.56
56040,ENSG00000232164.1,LINC01873,1679,True,False,False,False,37.09
56041,ENSG00000232168.2,P2RY10BP,913,False,False,False,False,41.62
56042,ENSG00000232169.9,ABCF1,6313,False,True,False,False,48.02
56045,ENSG00000232170.7,LINC00708,3635,True,False,False,False,40.23
56046,ENSG00000232173.2,OR2H5P,928,False,False,False,False,53.56
56047,ENSG00000232177.1,MTND4P24,397,False,False,True,False,40.81
56048,ENSG00000232178.1,OR2J3,936,False,True,False,False,45.62
56049,ENSG00000232179.1,MTATP6P29,132,False,False,True,False,31.06
56050,ENSG00000232180.8,SLC44A4,5236,False,True,False,False,53.63
56053,ENSG00000232185.1,CNOT7P2,832,False,False,False,False,40.99
56054,ENSG00000232186.1,TERF1P7,1228,False,False,False,False,41.53
56055,ENSG00000232187.1,FTH1P7,552,False,False,False,False,48.19
56056,ENSG00000232189.2,TMEM183AP1,290,False,False,False,False,55.17
56057,ENSG00000232190.4,LINC02181,6150,True,False,False,False,46.72
56058,ENSG00000232192.1,KIF26B-AS1,810,True,False,False,False,46.37
56059,ENSG00000232195.1,TOMM22P2,237,False,False,False,False,43.88
56060,ENSG00000232198.2,MTCO2P34,607,False,False,True,False,35.58
56061,ENSG00000232199.1,RPL3P8,1191,False,False,False,True,49.45
56062,ENSG00000232202.1,CHORDC1P1,980,False,False,False,False,43.44
56063,ENSG00000232203.3,SLC25A6P2,877,False,False,False,False,61.23
56064,ENSG00000232204.1,TET1P1,2301,False,False,False,False,43.2
56065,ENSG00000232205.1,CDY18P,1609,False,False,False,False,42.26
56066,ENSG00000232212.2,LINC01701,3499,True,False,False,False,34.0
56067,ENSG00000232215.2,OR2L6P,940,False,False,False,False,45.32
56068,ENSG00000232216.1,IGHV3-43,434,False,False,False,False,50.47
56069,ENSG00000232217.1,FTLP8,267,False,False,False,False,51.31
56070,ENSG00000232218.1,RGL4P1,201,False,False,False,False,60.7
56071,ENSG00000232220.3,MYADM-AS2,1149,True,False,False,False,54.95
56072,ENSG00000232223.1,CNN2P10,918,False,False,False,False,58.06
56073,ENSG00000232225.7,LINC01047,2086,True,False,False,False,33.07
56074,ENSG00000232226.2,ARSFP1,477,False,False,False,False,38.39
56075,ENSG00000232228.1,RPL36AP16,318,False,False,False,True,46.86
56076,ENSG00000232229.9,LINC00865,19209,True,False,False,False,38.38
56077,ENSG00000232230.1,TPM4P1,807,False,False,False,False,51.55
56078,ENSG00000232232.1,HLA-N,135,False,False,False,False,55.56
56079,ENSG00000232233.2,LINC02043,8654,True,False,False,False,48.75
56080,ENSG00000232235.1,CDY3P,1618,False,False,False,False,40.3
56081,ENSG00000232237.5,ASCL5,2036,False,True,False,False,50.63
56082,ENSG00000232238.1,RPS29P8,171,False,False,False,True,47.95
56083,ENSG00000232239.2,RBPJP5,1447,False,False,False,False,42.02
56084,ENSG00000232241.1,DYNLT3P1,347,False,False,False,False,44.67
56085,ENSG00000232242.2,ZYG11AP1,837,False,False,False,False,40.54
56086,ENSG00000232251.5,MUCL3,4316,False,True,False,False,47.59
56087,ENSG00000232254.1,CSF2RBP1,391,False,False,False,False,59.66
56088,ENSG00000232256.1,DDX39B-AS1,974,True,False,False,False,55.45
56089,ENSG00000232258.7,TMEM114,3140,False,False,False,False,47.0
56092,ENSG00000232260.2,BTF3L4P1,468,False,False,False,False,41.67
56093,ENSG00000232263.1,KRTAP25-1,370,False,True,False,False,41.35
56094,ENSG00000232264.5,USP17L24,1593,False,True,False,False,52.35
56095,ENSG00000232265.9,LINC02805,21461,True,False,False,False,40.71
56096,ENSG00000232267.1,ACTR3P2,1257,False,False,False,False,40.25
56097,ENSG00000232268.8,OR52I1,975,False,True,False,False,50.15
56098,ENSG00000232273.1,FTH1P1,532,False,False,False,False,48.68
56099,ENSG00000232277.1,SLC30A6P1,528,False,False,False,False,41.67
56100,ENSG00000232280.9,FLOT1,6052,False,False,False,False,49.65
56103,ENSG00000232281.2,IFNWP15,600,False,False,False,False,53.0
56104,ENSG00000232282.1,MTND1P32,938,False,False,True,False,35.5
56105,ENSG00000232283.2,HSD17B3-AS1,1435,True,False,False,False,45.66
56106,ENSG00000232284.10,GNG12-AS1,7053,True,False,False,False,40.28
56107,ENSG00000232285.1,ELOBP3,294,False,False,False,False,55.44
56108,ENSG00000232287.2,SLC6A1-AS1,584,True,False,False,False,50.84
56109,ENSG00000232289.8,OR11A1,2864,False,True,False,False,39.1
56110,ENSG00000232292.1,ALDH7A1P2,621,False,False,False,False,44.28
56111,ENSG00000232293.2,PAICSP7,962,False,False,False,False,37.69
56112,ENSG00000232298.3,GRHL3-AS1,1423,True,False,False,False,46.73
56113,ENSG00000232300.1,FAM215B,2183,True,False,False,False,50.15
56114,ENSG00000232301.4,LNCPRESS1,10307,True,False,False,False,54.19
56116,ENSG00000232302.3,RPS17P1,406,False,False,False,True,50.25
56117,ENSG00000232303.2,DFFBP1,979,False,False,False,False,56.69
56118,ENSG00000232305.1,CLCP1,388,False,False,False,False,51.29
56119,ENSG00000232307.1,DAOA-AS1,2482,True,False,False,False,35.53
56120,ENSG00000232308.4,MUCL3,4316,False,True,False,False,47.59
56121,ENSG00000232310.11,LINC03002,8782,True,False,False,False,39.56
56122,ENSG00000232312.6,GPANK1,8775,False,True,False,False,54.010000000000005
56123,ENSG00000232314.1,PSMC1P13,985,False,False,False,False,40.2
56124,ENSG00000232316.3,LINC02518,7261,True,False,False,False,37.48
56125,ENSG00000232320.6,MXRA7P1,511,False,False,False,False,73.78
56126,ENSG00000232326.9,TAP2,6904,False,True,False,False,43.8
56129,ENSG00000232331.2,HLA-K,1037,False,False,False,False,58.42
56130,ENSG00000232332.1,ARL5AP5,436,False,False,False,False,37.39
56131,ENSG00000232333.1,RPS27AP2,465,False,False,False,True,42.58
56132,ENSG00000232339.5,NOTCH4,12718,False,False,False,False,51.760000000000005
56135,ENSG00000232341.2,RPL4P2,1282,False,False,False,True,45.87
56136,ENSG00000232345.1,MICD,813,False,False,False,False,57.15
56137,ENSG00000232346.1,RPS17P16,407,False,False,False,True,50.61
56138,ENSG00000232349.2,YBX1P7,535,False,False,False,False,54.95
56139,ENSG00000232351.1,HLA-DQB1-AS1,553,True,False,False,False,51.0
56140,ENSG00000232352.4,SEMA3B-AS1,4436,True,False,False,False,60.080000000000005
56141,ENSG00000232354.8,VIPR1-AS1,12748,True,False,False,False,52.96
56142,ENSG00000232356.1,LINC02829,877,True,False,False,False,47.68
56143,ENSG00000232357.2,HSD17B8,1424,False,True,False,False,56.62
56145,ENSG00000232361.3,TRPC6P3,704,False,False,False,False,39.63
56146,ENSG00000232362.1,ATP5MGP2,311,False,False,False,False,46.62
56147,ENSG00000232366.1,VDAC1P9,841,False,False,False,False,43.16
56148,ENSG00000232367.5,TAP1,5481,False,False,False,False,50.44
56150,ENSG00000232368.1,FTLP2,528,False,False,False,False,55.3
56151,ENSG00000232369.1,PPIAP35,492,False,False,False,False,50.0
56152,ENSG00000232370.1,BAG1P1,699,False,False,False,False,46.49
56153,ENSG00000232373.2,MTCYBP3,1137,False,False,True,False,38.7
56154,ENSG00000232374.5,GPR79,868,False,False,False,False,54.72
56155,ENSG00000232376.4,LYPLA2P1,696,False,False,False,False,58.19
56156,ENSG00000232378.1,RPL29P28,472,False,False,False,True,53.71
56157,ENSG00000232379.1,RPL22P23,386,False,False,False,True,37.82
56158,ENSG00000232380.1,ZDHHC20P4,1007,False,False,False,False,41.31
56159,ENSG00000232381.1,OR52U1P,923,False,False,False,False,49.08
56160,ENSG00000232382.2,OR5K1,4563,False,True,False,False,35.41
56161,ENSG00000232385.2,RPS3AP25,793,False,False,False,True,40.73
56162,ENSG00000232387.2,SKA2P1,390,False,False,False,False,40.51
56163,ENSG00000232388.5,SMIM26,1735,False,True,False,False,44.25
56164,ENSG00000232390.3,NDUFA5P1,341,False,False,False,False,42.23
56165,ENSG00000232391.1,RANP2,229,False,False,False,False,48.03
56166,ENSG00000232392.1,GOT2P7,1190,False,False,False,False,45.54
56167,ENSG00000232393.1,RPL5P6,886,False,False,False,True,43.34
56168,ENSG00000232395.2,LNCPOIR,3967,True,False,False,False,36.81
56169,ENSG00000232396.3,CABP7-DT,1159,True,False,False,False,58.01
56170,ENSG00000232397.5,OR10C1,2688,False,True,False,False,50.06
56171,ENSG00000232398.1,TMPRSS11CP,683,False,False,False,False,34.75
56172,ENSG00000232399.4,USP17L13,1593,False,True,False,False,52.23
56173,ENSG00000232400.1,RAD17P1,2042,False,False,False,False,38.49
56174,ENSG00000232401.3,LINC00112,6612,True,False,False,False,55.31000000000001
56175,ENSG00000232403.1,RPL27P5,312,False,False,False,True,46.47
56176,ENSG00000232406.9,EPB41L1-AS1,6401,True,False,False,False,54.21
56177,ENSG00000232407.3,PPIAP70,495,False,False,False,False,47.88
56178,ENSG00000232412.2,STAG2-AS1,2657,True,False,False,False,44.14
56179,ENSG00000232414.6,CYP21A2,6004,False,True,False,False,61.779999999999994
56182,ENSG00000232415.3,ELN-AS1,1227,True,False,False,False,56.37
56183,ENSG00000232416.3,BPESC1,3522,True,False,False,False,44.52
56184,ENSG00000232419.1,TTTY19,269,True,False,False,False,41.38
56185,ENSG00000232420.2,IL9RP2,1312,False,False,False,False,58.02
56186,ENSG00000232421.10,TUBB,4107,False,True,False,False,53.04
56187,ENSG00000232422.1,KNOP1P4,1438,False,False,False,False,52.71
56188,ENSG00000232423.6,PRAMEF6,1784,False,True,False,False,47.55
56189,ENSG00000232424.1,USP9YP29,563,False,False,False,False,31.74
56190,ENSG00000232429.3,RPL21P131,483,False,False,False,True,43.27
56191,ENSG00000232430.1,RPL31P15,338,False,False,False,True,48.52
56192,ENSG00000232433.2,GXYLT1P3,1193,False,False,False,False,42.25
56193,ENSG00000232434.3,AJM1,4642,False,True,False,False,71.36
56194,ENSG00000232435.1,DDX6P1,1436,False,False,False,False,42.2
56195,ENSG00000232437.1,RPS26P42,326,False,False,False,True,47.21
56196,ENSG00000232439.1,RPL18AP7,524,False,False,False,True,56.87
56197,ENSG00000232442.4,MHENCR,6845,True,False,False,False,69.01
56198,ENSG00000232445.3,EMSLR,6570,True,False,False,False,50.13
56199,ENSG00000232447.1,MTND5P3,1800,False,False,True,False,39.53
56200,ENSG00000232453.8,LINC02777,6391,True,False,False,False,43.87
56201,ENSG00000232455.3,LARS2-AS1,1151,True,False,False,False,41.68
56202,ENSG00000232456.1,FAM131C2P,704,False,False,False,False,58.74
56203,ENSG00000232457.4,SLC16A6P1,1059,False,False,False,False,46.93
56204,ENSG00000232458.1,LINC01450,3263,True,False,False,False,41.88
56205,ENSG00000232459.1,OR4F14P,939,False,False,False,False,46.33
56206,ENSG00000232460.4,BMPR1AP2,1012,False,False,False,False,45.55
