,gene_id,gene_name,gene_length,is_lnc,is_pc,is_mito,is_ribo,gc_content,10x_n_cells,10x_percent_counts,polyT_n_cells,polyT_percent_counts,randO_n_cells,randO_percent_counts,parse_n_cells,parse_percent_counts
13525,ENSMUSG00000029228.16,Lnx1,6565,False,True,False,False,44.71,34,8.234508334702926e-05,2,9.858692890132509e-06,4,1.8702669679853778e-05,3,1.0658245042503838e-05
13527,ENSMUSG00000029229.9,Chic2,9952,False,True,False,False,39.91,3905,0.01164940737938855,1641,0.00938054628496108,1003,0.005288179851978656,1716,0.0072049736487325945
13529,ENSMUSG00000029233.16,Srd5a3,8047,False,False,False,False,46.81,304,0.000784700206012867,198,0.0010154453676836483,239,0.0011969708595106418,280,0.00105516625920788
13532,ENSMUSG00000029234.14,Tmem165,3705,False,True,False,False,42.96,1081,0.0028893436597942916,581,0.0031202762997269385,482,0.0024219957235410644,680,0.0026432447705409517
13535,ENSMUSG00000029238.12,Clock,22241,False,True,False,False,39.99,522,0.0013732253605225173,1083,0.006072954820321625,1054,0.005783800598494781,1429,0.005968617223802149
13538,ENSMUSG00000029245.17,Epha5,21658,False,True,False,False,35.23,37,9.445465442747474e-05,41,0.00021196189713784894,12,5.610800903956134e-05,30,0.00011013519877253966
13540,ENSMUSG00000029246.15,Ppat,8018,False,False,False,False,45.37,1141,0.003746701292289831,1168,0.006713769858180238,619,0.003301021198494192,1199,0.005034244408409313
13543,ENSMUSG00000029247.18,Paics,6020,False,True,False,False,42.99,1802,0.006442291814796996,1161,0.006590536197053582,780,0.004170695338607392,1270,0.005425046726634453
13546,ENSMUSG00000029249.16,Rest,7222,False,True,False,False,47.28,2709,0.008653499494086338,4119,0.02926552984435835,2391,0.01475640637740463,4209,0.02199861776772792
13547,ENSMUSG00000029250.6,Polr2b,5535,False,True,False,False,42.05,1690,0.005204693650375467,1040,0.005836346190958445,1387,0.007869148267798477,1616,0.00699891424457752
13549,ENSMUSG00000029253.13,Cenpc1,7512,False,True,False,False,38.31,1085,0.003221145907398498,2515,0.017030891967703906,1394,0.00811695864105654,2543,0.012413302726169471
13551,ENSMUSG00000029254.17,Stap1,8921,False,True,False,False,40.23,4698,0.01816677853488431,3496,0.023862966140565735,1765,0.010104117294541004,3415,0.016619756769610985
13553,ENSMUSG00000029263.16,Pigg,6009,False,True,False,False,42.669999999999995,66,0.0001622682524779694,158,0.000813342163435932,158,0.0007761607917139317,222,0.0008313431133152993
13554,ENSMUSG00000029265.5,Dr1,3575,False,True,False,False,39.13,558,0.001438617044356923,1032,0.005742688608502186,703,0.0036096152482117793,1155,0.0046754168253116835
13556,ENSMUSG00000029267.18,Mtf2,16565,False,False,False,False,38.4,3510,0.014255387075900417,6151,0.05049129563681364,3371,0.02295285136460055,6106,0.03661817721769568
13560,ENSMUSG00000029270.11,Dipk1a,3547,False,True,False,False,42.04,408,0.0010486888555665786,319,0.001685836484212659,261,0.0012811328730699839,393,0.0014708378158655297
13561,ENSMUSG00000029275.19,Gfi1,4861,False,True,False,False,53.24,592,0.001569400412025734,568,0.003090700221056541,1424,0.008126309975896466,1303,0.005584920402272011
13562,ENSMUSG00000029276.14,Glmn,3901,False,True,False,False,42.51,878,0.002392851245496027,550,0.003006901331490415,173,0.0008790254749531277,515,0.0020037500679907214
13566,ENSMUSG00000029279.16,Brdt,6998,False,True,False,False,41.93,270,0.0006878236373693032,463,0.0024449558367528623,465,0.00238926605160132,624,0.002405210631258366
13568,ENSMUSG00000029283.18,Cdc7,7823,False,True,False,False,42.29,567,0.0015476031840809322,943,0.005555373443589668,1198,0.006952717453485642,1399,0.0063096810651622716
13572,ENSMUSG00000029286.13,Enam,8969,False,True,False,False,39.13,3,7.265742648267288e-06,2,9.858692890132509e-06,2,1.8702669679853778e-05,2,1.0658245042503838e-05
13573,ENSMUSG00000029287.15,Tgfbr3,7810,False,True,False,False,45.22,392,0.0010196258849735093,889,0.004845547555500128,1421,0.00784576993069866,1538,0.006458896495757326
13576,ENSMUSG00000029290.13,Zfp326,11621,False,True,False,False,38.97,2430,0.00750066832722793,2636,0.01684357680279139,1660,0.009500956197365719,2847,0.013322806303129797
13580,ENSMUSG00000029291.12,Rufy3,16097,False,True,False,False,43.68,347,0.0009179054878977672,975,0.005560302790034734,686,0.00348804789529273,1132,0.004661205831921679
13582,ENSMUSG00000029298.16,Gbp9,9523,False,True,False,False,41.81,377,0.001009938228109153,1650,0.009597437528543997,2156,0.01296095008813867,2531,0.011518010142599146
13585,ENSMUSG00000029299.15,Abcg3,3975,False,True,False,False,41.32,1023,0.0028263738901759747,1743,0.010100230865940755,1558,0.008570498380792994,2189,0.00935793914731837
13586,ENSMUSG00000029304.15,Spp1,5372,False,True,False,False,37.87,12,3.6328713241336436e-05,2,9.858692890132509e-06,2,9.351334839926889e-06,4,1.4210993390005117e-05
13587,ENSMUSG00000029309.8,Sparcl1,3534,False,True,False,False,44.76,6,2.421914216089096e-05,5,7.886954312106007e-05,4,6.0783676459524786e-05,5,4.973847686501791e-05
13588,ENSMUSG00000029310.14,Nudt9,3168,False,True,False,False,45.63,686,0.0018261233189311784,182,0.0009267171316724558,233,0.0011455385178910438,272,0.001019638775732867
13590,ENSMUSG00000029311.17,Hsd17b11,3712,False,True,False,False,42.15,368,0.0009905629143804402,541,0.0028787383239186923,351,0.001744023947646365,596,0.0022950754324858264
13591,ENSMUSG00000029312.13,Klhl8,6343,False,True,False,False,44.13,75,0.00018648739463886037,123,0.0006309563449684805,146,0.0007107014478344436,182,0.0006714694376777418
13594,ENSMUSG00000029313.19,Aff1,9895,False,False,False,False,45.55,1698,0.004693669750780668,4866,0.03429346321832593,8835,0.08389082484898412,8852,0.06071291651044936
13596,ENSMUSG00000029314.15,Gpat3,5901,False,True,False,False,44.36,52,0.00014047102453316755,42,0.00022182059002798143,41,0.00019170236421850123,51,0.0001882956624175678
13597,ENSMUSG00000029319.9,Coq2,3762,False,True,False,False,46.08,430,0.001160096909506677,147,0.0007591193525402031,202,0.0010286468323919577,235,0.0008739760934853147
13599,ENSMUSG00000029322.13,Plac8,2459,False,True,False,False,44.6,1724,0.01610088570856031,155,0.000892211706556992,55,0.00026651304293791637,137,0.0005684397356002047
13601,ENSMUSG00000029326.14,Enoph1,4062,False,True,False,False,47.04,310,0.0008258727476863816,95,0.00048800529806155917,171,0.0008275931333335298,180,0.0006572584442877367
13604,ENSMUSG00000029328.16,Hnrnpdl,8265,False,False,False,False,47.089999999999996,4383,0.015199933620175165,5953,0.04573940566376977,6356,0.05496247052167029,7839,0.051113390475500904
13608,ENSMUSG00000029330.9,Cds1,4012,False,True,False,False,46.84,5,1.6953399512623672e-05,6,2.9576078670397527e-05,2,9.351334839926889e-06,3,1.0658245042503838e-05
13610,ENSMUSG00000029334.15,Prkg2,7520,False,True,False,False,41.64,7,1.6953399512623672e-05,6,2.9576078670397527e-05,1,4.6756674199634445e-06,4,1.4210993390005117e-05
13612,ENSMUSG00000029338.14,Antxr2,7220,False,True,False,False,39.27,142,0.000353599475549008,411,0.002154124396493953,603,0.0030672378274960196,679,0.002632586525498448
13614,ENSMUSG00000029344.16,Tpst2,5124,False,True,False,False,53.72,689,0.0018672958606046927,198,0.0010351627534639135,307,0.001566348585687754,349,0.0013145168885754733
13617,ENSMUSG00000029345.14,Tfip11,4715,False,True,False,False,53.89,562,0.0014943210713269722,306,0.0015675321695310688,1026,0.005540665892656681,928,0.003641567056188811
13619,ENSMUSG00000029346.13,Srrd,2821,False,False,False,False,51.19,574,0.0015354936130004865,72,0.0003697009833799691,101,0.0004862694116761983,125,0.00045475178848016374
13622,ENSMUSG00000029352.15,Crybb3,4665,False,True,False,False,54.28,1,2.421914216089096e-06,3,1.4788039335198764e-05,1,4.6756674199634445e-06,4,1.4210993390005117e-05
13625,ENSMUSG00000029359.14,Tesc,3137,False,True,False,False,52.87,1509,0.005977284285307889,47,0.00024646732225331274,58,0.0002758643777778432,72,0.00027000887441009725
13629,ENSMUSG00000029360.4,Gm9754,3004,True,False,False,False,57.07,5,1.210957108044548e-05,2,9.858692890132509e-06,34,0.00016364835969872056,26,9.592420538253453e-05
13630,ENSMUSG00000029361.19,Nos1,14873,False,True,False,False,49.24,11,4.3594455889603726e-05,5,2.464673222533127e-05,6,3.272967193974411e-05,8,2.8421986780010234e-05
13633,ENSMUSG00000029363.15,Rfc5,8155,False,True,False,False,50.66,966,0.0028675464318494892,433,0.0023167928291811394,544,0.002824103121657921,630,0.0025117930816834044
13635,ENSMUSG00000029364.16,Wsb2,7515,False,True,False,False,50.20000000000001,526,0.00139260067425123,492,0.0025435427656541874,592,0.0029877514813566415,688,0.002632586525498448
13638,ENSMUSG00000029366.11,Dck,3897,False,True,False,False,40.69,3930,0.01306622719580067,4617,0.03194709431047439,3943,0.026286602235034488,5462,0.02922135515819802
13640,ENSMUSG00000029376.9,Mthfd2l,7222,False,False,False,False,40.68,432,0.0011068147967527168,137,0.0007147552345346069,173,0.0008369444681734567,222,0.0008313431133152993
13643,ENSMUSG00000029378.6,Areg,1215,False,True,False,False,40.83,18,9.203274021138565e-05,10,5.9152157340795055e-05,4,1.8702669679853778e-05,5,2.1316490085007675e-05
13644,ENSMUSG00000029381.17,Shroom3,22647,False,True,False,False,45.42,2,4.843828432178192e-06,1,4.929346445066254e-06,8,3.7405339359707556e-05,6,2.1316490085007675e-05
13647,ENSMUSG00000029384.6,2010109A12Rik,1466,False,True,False,False,41.92,226,0.0005618840981326702,74,0.00038448902271516776,43,0.00020572936647839156,83,0.0003019836095376087
13649,ENSMUSG00000029385.15,Ccng2,10326,False,True,False,False,44.23,1237,0.0033591950177155757,2242,0.01346204514147594,3094,0.01927310110508932,3476,0.016651731504738497
13652,ENSMUSG00000029387.11,Gtf2h3,7479,False,True,False,False,47.080000000000005,242,0.0006296976961831649,144,0.0007344726203148719,304,0.0015149162440681561,293,0.001119115729462903
13654,ENSMUSG00000029388.15,Eif2b1,3668,False,True,False,False,48.93,607,0.001690496122830189,203,0.0010943149108047084,315,0.0015944025902075347,346,0.0013216223852704758
13657,ENSMUSG00000029389.18,Ddx55,7948,False,True,False,False,50.81,1446,0.004063972054597503,1984,0.012214920490874177,1118,0.0058960166165739035,2048,0.00894226759066072
13661,ENSMUSG00000029390.14,Tmed2,4609,False,True,False,False,46.17,3325,0.01058134321009326,1184,0.006531384039712786,2029,0.011609682203769234,2184,0.00941478312087839
13664,ENSMUSG00000029392.13,Rilpl1,3286,False,True,False,False,50.4,58,0.00015500250982970214,66,0.0003549129440447703,60,0.00028989138003773356,92,0.0003410638413601228
13666,ENSMUSG00000029394.12,Cdk2ap1,3654,False,True,False,False,50.4,3389,0.015589861808965511,412,0.0022872167505107416,142,0.000682647443314663,357,0.0013535971203979874
13667,ENSMUSG00000029397.16,Rchy1,5043,False,False,False,False,40.08,1849,0.004952814571902201,731,0.003968123888278335,662,0.0034225885514132417,927,0.003623803314451305
13670,ENSMUSG00000029401.9,Rilpl2,4456,False,True,False,False,46.46,1068,0.003318022476042061,381,0.002050608121147562,466,0.002426671390961028,552,0.002160070995280778
13672,ENSMUSG00000029402.9,Snrnp35,2745,False,True,False,False,49.35999999999999,636,0.0017776850346093965,208,0.0010696681785793772,210,0.0010567008369117385,288,0.0010906937426828926
13673,ENSMUSG00000029403.15,Cdkl2,8436,False,True,False,False,40.58,17,4.3594455889603726e-05,21,0.00010844562179145758,7,3.7405339359707556e-05,16,6.039672190752174e-05
13676,ENSMUSG00000029404.16,Arl6ip4,3028,False,True,False,False,58.02,4014,0.01513454193634076,978,0.005560302790034734,719,0.0038574256214698416,1122,0.00466475858026918
13677,ENSMUSG00000029405.17,G3bp2,14743,False,True,False,False,41.48,4011,0.014931101142189276,5163,0.038641146782874364,2952,0.018609156331454508,5329,0.028962004528830427
13680,ENSMUSG00000029406.16,Pitpnm2,20571,False,True,False,False,51.529999999999994,2263,0.00682979808937125,3060,0.019668092315814352,5946,0.04824821210660279,5775,0.03392164122194222
13682,ENSMUSG00000029407.11,Uso1,9262,False,True,False,False,42.19,897,0.0024170703876569177,1865,0.011081170808508938,2058,0.01193230325574671,2605,0.01174893878518673
13686,ENSMUSG00000029408.14,Abcb9,7098,False,True,False,False,52.38,787,0.002102221539565335,191,0.0010055866747935157,450,0.0022536716964223803,424,0.0016236059948080846
13690,ENSMUSG00000029410.12,Ppef2,3831,False,True,False,False,45.88,12,3.6328713241336436e-05,7,3.9434771560530034e-05,17,7.948634613937856e-05,16,6.039672190752174e-05
13692,ENSMUSG00000029413.15,Naaa,6338,False,True,False,False,46.22,51,0.00019133122307103857,67,0.0004189944478306316,63,0.0003927560632769294,76,0.0003872495698776395
13694,ENSMUSG00000029414.12,Kntc1,9137,False,False,False,False,44.25,382,0.0010438450271344003,927,0.0054912919398038065,1274,0.008121634308476502,1440,0.006892331794152482
13698,ENSMUSG00000029415.5,Sdad1,7954,False,True,False,False,46.21999999999999,1284,0.004008268027627453,1287,0.007482747903610574,916,0.004998288471940922,1439,0.00608230517092219
13700,ENSMUSG00000029416.18,Slc15a4,9184,False,True,False,False,48.26,317,0.0008622014609277182,248,0.0013210648472777563,518,0.0026324007574394194,516,0.001964669836168207
13704,ENSMUSG00000029417.10,Cxcl9,3259,False,True,False,False,41.51,13,0.00031727076230767155,4,2.9576078670397527e-05,12,6.545934387948822e-05,13,6.039672190752174e-05
13706,ENSMUSG00000029419.9,Ajm1,12987,False,True,False,False,60.26,7,1.6953399512623672e-05,8,3.9434771560530034e-05,37,0.00018235102937857434,34,0.00012789894051004605
13707,ENSMUSG00000029420.15,Rimbp2,14635,False,True,False,False,48.8,10,2.421914216089096e-05,3,1.4788039335198764e-05,4,1.8702669679853778e-05,5,1.7763741737506396e-05
13709,ENSMUSG00000029422.16,Rsrc2,19500,False,True,False,False,39.01,6557,0.02694863948242337,8074,0.0710220235805146,4759,0.034197831509612635,8234,0.05319885375548415
13713,ENSMUSG00000029426.9,Scarb2,6731,False,True,False,False,45.32,1143,0.0030830967970814187,1507,0.008586921507305416,2329,0.013961542916010846,2573,0.01143984967895412
13715,ENSMUSG00000029428.14,Stx2,7967,False,True,False,False,50.2,502,0.001334474733065092,274,0.0014196517761790811,397,0.0020152126580042446,451,0.001726635696885622
13719,ENSMUSG00000029430.14,Ran,2862,False,True,False,False,49.14000000000001,10162,0.07855478759884983,1500,0.009622084260769328,1287,0.0076026352248605615,1779,0.008540807027393075
13721,ENSMUSG00000029431.6,B3gnt4,1423,False,True,False,False,55.66,8,2.1797227944801863e-05,1,4.929346445066254e-06,4,1.8702669679853778e-05,3,1.0658245042503838e-05
13722,ENSMUSG00000029432.13,Nipsnap2,4581,False,True,False,False,45.96,449,0.0011479873384262313,406,0.0021294776642686217,580,0.0029596974768368606,673,0.002607717287065939
13726,ENSMUSG00000029433.17,Diablo,9213,False,False,False,False,47.92,1360,0.003741857463857653,783,0.004283602060762575,575,0.0029176164700571894,889,0.003549195599153778
13729,ENSMUSG00000029434.13,Vps33a,5441,False,True,False,False,44.7,470,0.0012085351938284589,759,0.004061781470734593,1103,0.0059100436188337935,1233,0.004995164176586798
13732,ENSMUSG00000029436.10,Mmp17,6885,False,True,False,False,52.78,51,0.00013804911031707848,15,7.394019667599381e-05,77,0.0003647020587571487,57,0.00020250665580757294
13734,ENSMUSG00000029438.10,Bcl7a,12970,False,False,False,False,50.59,1955,0.006384165873610856,2330,0.015083800121902738,2075,0.012703788380040678,2867,0.013969406502375029
13736,ENSMUSG00000029439.15,Sfswap,16059,False,True,False,False,47.41,2537,0.007648405094409365,5237,0.03900591841980927,3902,0.026660655628631565,5775,0.03252185837302671
13741,ENSMUSG00000029440.16,Psmd9,7984,False,False,False,False,46.6,2290,0.006614247724139321,650,0.003568846826227968,573,0.0029409948071570068,848,0.003318266956566195
13745,ENSMUSG00000029446.15,Psph,6425,False,True,False,False,46.32,1384,0.0038726408315264645,218,0.001148537721700437,275,0.0013325652146895816,310,0.0011439849678954118
13748,ENSMUSG00000029447.14,Cct6a,4229,False,True,False,False,43.63,3829,0.017285201760227877,2534,0.01639500627629036,1494,0.008505039036913506,2651,0.0124985686865095
13750,ENSMUSG00000029449.12,Rhof,6603,False,True,False,False,51.03,449,0.0011746283948032117,200,0.0010055866747935157,304,0.0015008892418082657,342,0.0012576729150154528
13753,ENSMUSG00000029452.19,Tmem116,5112,False,True,False,False,46.2,15,3.6328713241336436e-05,8,3.9434771560530034e-05,12,5.610800903956134e-05,12,4.263298017001535e-05
13756,ENSMUSG00000029454.16,Mapkapk5,5362,False,True,False,False,47.18,60,0.00014773676718143484,87,0.00044857052650102916,368,0.0018048076241058897,294,0.0010658245042503838
13760,ENSMUSG00000029455.15,Aldh2,6761,False,True,False,False,50.95,1095,0.0034270086157660706,392,0.002099901585598224,374,0.0018889696376652317,509,0.001961117087820706
13762,ENSMUSG00000029456.13,Acad10,7976,False,True,False,False,48.74,78,0.00020101887993539497,28,0.0001380217004618551,163,0.000799539128813749,137,0.0005009375169976804
13765,ENSMUSG00000029458.15,Brap,19187,False,True,False,False,46.87,1014,0.0027173877504519657,1184,0.006629970968614112,1790,0.010024630948401626,2000,0.008420013583578032
13769,ENSMUSG00000029461.18,Fam168a,18146,False,True,False,False,41.66,1506,0.004255303277668541,1889,0.011362143555877715,1548,0.008762200745011496,2202,0.009876640406053556
13772,ENSMUSG00000029462.19,Vps29,9338,False,True,False,False,42.43,3460,0.011530733582800186,403,0.002149195050048887,377,0.0018749426354053413,529,0.002025066558075729
13776,ENSMUSG00000029463.6,Fam216a,1388,False,True,False,False,46.02,1790,0.005010940513088339,371,0.001981597270916634,432,0.0021928880199628556,524,0.0020286193064232303
13777,ENSMUSG00000029464.11,Gpn3,4457,False,False,False,False,49.419999999999995,547,0.0014555704438695466,342,0.0018386462240097127,311,0.0015289432463280463,462,0.0017728214254031384
