,gene_id,gene_name,gene_length,is_lnc,is_pc,is_mito,is_ribo,gc_content,10x_H1_n_cells,10x_H1_percent_counts,polyT_H1_n_cells,polyT_H1_percent_counts,randO_H1_n_cells,randO_H1_percent_counts,parse_H1_n_cells,parse_H1_percent_counts
27680,ENSG00000230148.9,HOXB-AS1,16932,True,False,False,False,51.790000000000006,213.0,0.0007114427664056725,224.0,0.0007078975081211329,217.0,0.0009288140193035458,283.0,0.0008156374002373504
27681,ENSG00000230153.6,LINC02927,2703,True,False,False,False,45.9,1.0,3.161967850691878e-06,18.0,5.309231310908497e-05,4.0,1.5945305052421387e-05,18.0,4.766712079309191e-05
27683,ENSG00000230155.9,CEP250-AS1,4872,True,False,False,False,45.14,137.0,0.00043951353124617107,286.0,0.0009674599277655484,167.0,0.0007175387273589623,282.0,0.0008288782671243204
27686,ENSG00000230162.1,CT45A11P,1134,False,False,False,False,42.84,5.0,1.580983925345939e-05,5.0,1.4747864752523603e-05,16.0,6.378122020968555e-05,9.0,2.3833560396545954e-05
27691,ENSG00000230170.1,HNRNPA1P28,961,False,False,False,False,46.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27692,ENSG00000230171.1,RPL22P18,377,False,False,False,True,40.85,1.0,3.161967850691878e-06,0.0,0.0,0.0,0.0,0.0,0.0
27693,ENSG00000230173.1,LINC01790,2852,True,False,False,False,32.68,5.0,1.580983925345939e-05,3.0,8.848718851514161e-06,1.0,3.986326263105347e-06,3.0,7.944520132181985e-06
27695,ENSG00000230176.3,LINC01433,1656,True,False,False,False,46.69,1.0,3.161967850691878e-06,1.0,2.9495729505047207e-06,4.0,1.5945305052421387e-05,3.0,7.944520132181985e-06
27700,ENSG00000230183.4,CNOT6LP1,1462,False,False,False,False,43.16,0.0,0.0,0.0,0.0,2.0,7.972652526210693e-06,1.0,2.648173377393995e-06
27701,ENSG00000230184.1,SMYD3-IT1,361,True,False,False,False,46.52,1.0,3.161967850691878e-06,0.0,0.0,0.0,0.0,0.0,0.0
27702,ENSG00000230185.8,HSDL2-AS1,19174,True,False,False,False,40.95,63.0,0.00021501381384704773,203.0,0.0008583257285968736,120.0,0.0005700446556240646,210.0,0.0007600257593120766
27703,ENSG00000230188.1,RPL21P83,473,False,False,False,True,43.97,0.0,0.0,0.0,0.0,1.0,3.986326263105347e-06,0.0,0.0
27705,ENSG00000230191.1,IFITM3P4,389,False,False,False,False,57.33,1.0,3.161967850691878e-06,0.0,0.0,0.0,0.0,0.0,0.0
27710,ENSG00000230201.5,ATP6V0CP1,618,False,False,False,False,56.31,0.0,0.0,0.0,0.0,1.0,3.986326263105347e-06,0.0,0.0
27712,ENSG00000230203.1,RPS3AP55,807,False,False,False,True,41.94,23.0,7.27252605659132e-05,1.0,2.9495729505047207e-06,0.0,0.0,1.0,2.648173377393995e-06
27713,ENSG00000230204.1,FTH1P5,545,False,False,False,False,46.24,15.0,4.742951776037817e-05,0.0,0.0,0.0,0.0,0.0,0.0
27714,ENSG00000230207.1,RPL4P5,1276,False,False,False,True,49.84,1.0,3.161967850691878e-06,0.0,0.0,2.0,7.972652526210693e-06,1.0,2.648173377393995e-06
27721,ENSG00000230215.1,LINC01840,571,True,False,False,False,51.11,0.0,0.0,1.0,2.9495729505047207e-06,0.0,0.0,0.0,0.0
27724,ENSG00000230223.9,ATXN8OS,16537,True,False,False,False,34.72,0.0,0.0,2.0,5.899145901009441e-06,0.0,0.0,0.0,0.0
27730,ENSG00000230231.1,FMO7P,768,False,False,False,False,37.18,0.0,0.0,1.0,2.9495729505047207e-06,0.0,0.0,0.0,0.0
27734,ENSG00000230240.1,RPL34P19,342,False,False,False,True,46.87,2.0,6.323935701383756e-06,0.0,0.0,1.0,3.986326263105347e-06,1.0,2.648173377393995e-06
27740,ENSG00000230250.4,LINC01753,2199,True,False,False,False,39.97,0.0,0.0,0.0,0.0,1.0,3.986326263105347e-06,0.0,0.0
27745,ENSG00000230257.8,NFE4,6123,True,False,False,False,42.79,0.0,0.0,1.0,2.9495729505047207e-06,1.0,3.986326263105347e-06,0.0,0.0
27747,ENSG00000230262.10,LINC02603,7413,True,False,False,False,40.69,49.0,0.00016758429608666953,66.0,0.00020647010653533044,36.0,0.00015148039799800319,63.0,0.0001747794429080037
27748,ENSG00000230266.3,XXYLT1-AS2,1769,True,False,False,False,45.54,0.0,0.0,23.0,7.963846966362746e-05,29.0,0.00012357611415626574,40.0,0.00011387145522794178
27749,ENSG00000230267.8,HERC2P4,3957,False,False,False,False,43.48,6.0,1.897180710415127e-05,8.0,2.3596583604037766e-05,2.0,7.972652526210693e-06,7.0,1.8537213641757967e-05
27751,ENSG00000230269.8,LINC02525,5056,True,False,False,False,45.03,1.0,3.161967850691878e-06,1.0,2.9495729505047207e-06,0.0,0.0,1.0,2.648173377393995e-06
27756,ENSG00000230280.2,HNRNPA1P59,918,False,False,False,False,46.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.648173377393995e-06
27757,ENSG00000230282.1,RPL7P61,751,False,False,False,True,45.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27758,ENSG00000230283.1,RPS12P24,387,False,False,False,True,39.79,0.0,0.0,1.0,2.9495729505047207e-06,0.0,0.0,0.0,0.0
27759,ENSG00000230290.2,ARMC2-AS1,800,True,False,False,False,40.73,0.0,0.0,11.0,3.244530245555193e-05,4.0,1.5945305052421387e-05,13.0,3.4426253906121936e-05
27772,ENSG00000230310.1,LINC02926,543,True,False,False,False,47.23,0.0,0.0,3.0,8.848718851514161e-06,1.0,3.986326263105347e-06,3.0,7.944520132181985e-06
27775,ENSG00000230313.1,HCG24,717,True,False,False,False,42.75,2.0,6.323935701383756e-06,0.0,0.0,0.0,0.0,1.0,2.648173377393995e-06
27776,ENSG00000230314.8,ELOVL2-AS1,13433,True,False,False,False,41.86,1.0,3.161967850691878e-06,2.0,5.899145901009441e-06,0.0,0.0,1.0,2.648173377393995e-06
27778,ENSG00000230317.3,LINC01284,31315,True,False,False,False,39.81,879.0,0.005021204946898702,2203.0,0.014641680126305432,1861.0,0.014649749016912149,2341.0,0.014686769551027098
27780,ENSG00000230319.2,TTLL1-AS1,5469,True,False,False,False,51.88,420.0,0.0015620121182417877,158.0,0.0005220744122393355,61.0,0.00024715222831253147,163.0,0.0004713748611761311
27783,ENSG00000230323.7,LINC00159,3686,True,False,False,False,42.36,26.0,0.00011066887477421574,84.0,0.00036574704586258536,70.0,0.0004384958889415881,85.0,0.00038398513972212926
27784,ENSG00000230324.1,LINC01734,1518,True,False,False,False,41.59,0.0,0.0,1.0,2.9495729505047207e-06,3.0,1.195897878931604e-05,3.0,7.944520132181985e-06
27789,ENSG00000230335.1,DNAJB5P1,806,False,False,False,False,45.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27791,ENSG00000230337.5,EXOSC10-AS1,9083,True,False,False,False,47.05,63.0,0.00020868987814566398,131.0,0.0003952427753676326,86.0,0.0003507967111532705,143.0,0.00038663331309952325
27794,ENSG00000230342.2,FANCD2P2,1400,False,False,False,False,40.89,1.0,3.161967850691878e-06,0.0,0.0,0.0,0.0,0.0,0.0
27801,ENSG00000230358.6,SPDYE21,3286,False,True,False,False,49.01,0.0,0.0,16.0,5.0142740158580254e-05,16.0,6.378122020968555e-05,16.0,4.766712079309191e-05
27806,ENSG00000230364.1,RPL4P3,1311,False,False,False,True,45.0,0.0,0.0,6.0,1.7697437703028322e-05,3.0,1.195897878931604e-05,6.0,1.588904026436397e-05
27807,ENSG00000230366.11,DSCR9,9080,True,False,False,False,46.46,13.0,4.1105582058994414e-05,4.0,1.1798291802018883e-05,9.0,3.986326263105347e-05,11.0,3.177808052872794e-05
27808,ENSG00000230368.3,FAM41C,15083,True,False,False,False,48.2,1.0,3.161967850691878e-06,0.0,0.0,1.0,3.986326263105347e-06,0.0,0.0
27815,ENSG00000230383.1,RPL6P19,862,False,False,False,True,46.64,0.0,0.0,1.0,2.9495729505047207e-06,0.0,0.0,0.0,0.0
27817,ENSG00000230387.6,LINC03125,28347,True,False,False,False,46.11,1.0,3.161967850691878e-06,3.0,8.848718851514161e-06,2.0,1.195897878931604e-05,1.0,2.648173377393995e-06
27819,ENSG00000230390.2,LINC01048,632,True,False,False,False,35.89,0.0,0.0,0.0,0.0,1.0,3.986326263105347e-06,1.0,2.648173377393995e-06
27821,ENSG00000230392.1,LINC03098,2907,True,False,False,False,41.84,1.0,3.161967850691878e-06,0.0,0.0,2.0,7.972652526210693e-06,2.0,5.29634675478799e-06
27825,ENSG00000230399.2,RBBP8P1,2242,False,True,False,False,41.35,0.0,0.0,5.0,1.4747864752523603e-05,0.0,0.0,3.0,7.944520132181985e-06
27826,ENSG00000230400.4,LINC01747,7926,True,False,False,False,43.51,1.0,3.161967850691878e-06,0.0,0.0,0.0,0.0,0.0,0.0
27827,ENSG00000230401.2,LINC01972,1469,True,False,False,False,46.07,1.0,3.161967850691878e-06,0.0,0.0,0.0,0.0,0.0,0.0
27828,ENSG00000230402.3,LINC01349,1104,True,False,False,False,38.99,3.0,9.485903552075634e-06,7.0,2.0647010653533046e-05,2.0,7.972652526210693e-06,5.0,1.3240866886969976e-05
27832,ENSG00000230408.4,BZW1-AS1,3069,True,False,False,False,42.4,15.0,5.375345346176193e-05,65.0,0.00019172224178280682,27.0,0.00010763080910384436,67.0,0.00018007578966279167
27838,ENSG00000230415.2,LINC01786,1801,True,False,False,False,53.27,12.0,3.794361420830254e-05,14.0,4.129402130706609e-05,40.0,0.00015945305052421387,29.0,7.679702794442586e-05
27840,ENSG00000230417.13,LINC00856,33069,True,False,False,False,46.93,15.0,5.375345346176193e-05,18.0,5.604188605958969e-05,27.0,0.00013952141920868714,25.0,8.209337469921384e-05
27843,ENSG00000230424.4,EMC1-AS1,3289,True,False,False,False,45.94,560.0,0.0020710889422031805,2118.0,0.009907615540745356,1574.0,0.009005111028354978,2223.0,0.009570498585901898
27844,ENSG00000230425.1,RSU1P1,441,False,False,False,False,42.09,1.0,3.161967850691878e-06,0.0,0.0,0.0,0.0,0.0,0.0
27845,ENSG00000230426.6,LINC01036,46671,True,False,False,False,35.89,300.0,0.0014987727612279502,562.0,0.003981923483181373,384.0,0.0026030710498077913,554.0,0.0035750340594818933
27848,ENSG00000230438.10,SERPINB9P1,37130,True,False,False,False,45.69,482.0,0.0017548921571339923,645.0,0.0022741207448391397,525.0,0.002814346341752375,695.0,0.0023595224792580497
27850,ENSG00000230442.6,ASB15-AS1,5043,True,False,False,False,36.73,0.0,0.0,20.0,7.963846966362746e-05,12.0,5.580856768347486e-05,21.0,6.620433443484988e-05
27851,ENSG00000230444.1,TFAMP1,736,False,False,False,False,38.72,1.0,3.161967850691878e-06,0.0,0.0,0.0,0.0,0.0,0.0
27852,ENSG00000230445.5,LRRC37A6P,5444,False,False,False,False,47.7,0.0,0.0,1.0,2.9495729505047207e-06,0.0,0.0,1.0,2.648173377393995e-06
27853,ENSG00000230447.2,CTF2P,604,False,False,False,False,50.59,3.0,9.485903552075634e-06,1.0,2.9495729505047207e-06,0.0,0.0,1.0,2.648173377393995e-06
27854,ENSG00000230448.6,LINC00276,4408,True,False,False,False,35.81,5.0,1.580983925345939e-05,27.0,8.258804261413218e-05,26.0,0.00010364448284073902,20.0,5.29634675478799e-05
27855,ENSG00000230449.1,RPL7P4,730,False,False,False,True,41.23,1.0,3.161967850691878e-06,2.0,5.899145901009441e-06,0.0,0.0,1.0,2.648173377393995e-06
27858,ENSG00000230452.2,LINC01381,470,True,False,False,False,49.8,3.0,9.485903552075634e-06,0.0,0.0,1.0,3.986326263105347e-06,1.0,2.648173377393995e-06
27859,ENSG00000230453.11,ANKRD18B,10629,False,True,False,False,42.04,2.0,6.323935701383756e-06,2.0,5.899145901009441e-06,3.0,1.195897878931604e-05,2.0,5.29634675478799e-06
27863,ENSG00000230461.11,PROX1-AS1,26295,True,False,False,False,41.3,0.0,0.0,8.0,2.3596583604037766e-05,8.0,3.1890610104842774e-05,13.0,3.4426253906121936e-05
27867,ENSG00000230468.1,CLUHP5,774,False,False,False,False,54.19,0.0,0.0,0.0,0.0,1.0,3.986326263105347e-06,0.0,0.0
27872,ENSG00000230479.2,LNCTSI,7262,True,False,False,False,46.37,25.0,9.169706767006447e-05,33.0,0.00010028548031716051,27.0,0.00011560346163005506,31.0,9.003789483139584e-05
27875,ENSG00000230482.1,ATP5MC2P3,425,False,False,False,False,54.82,0.0,0.0,1.0,2.9495729505047207e-06,4.0,1.5945305052421387e-05,3.0,7.944520132181985e-06
27877,ENSG00000230487.10,PSMG3-AS1,17624,True,False,False,False,53.16,153.0,0.0005059148561107004,88.0,0.00026251199259492015,101.0,0.00042653691015227205,114.0,0.00030453993840030944
27878,ENSG00000230489.3,VAV3-AS1,10321,True,False,False,False,40.64,188.0,0.0007462244127632833,386.0,0.0016517608522826435,255.0,0.001367309908245134,400.0,0.001580959506304215
27882,ENSG00000230500.1,MKX-AS1,1345,True,False,False,False,40.05,0.0,0.0,0.0,0.0,2.0,7.972652526210693e-06,0.0,0.0
27887,ENSG00000230508.1,RPL19P21,591,False,False,False,True,51.78,5.0,1.580983925345939e-05,1.0,2.9495729505047207e-06,0.0,0.0,1.0,2.648173377393995e-06
27891,ENSG00000230513.5,THAP7-AS1,9193,True,False,False,False,50.74,45.0,0.00014228855328113452,35.0,0.00010913419916867465,76.0,0.00031890610104842775,70.0,0.00018802030979497364
27893,ENSG00000230519.2,HMGB1P49,569,False,False,False,False,41.83,0.0,0.0,1.0,2.9495729505047207e-06,0.0,0.0,1.0,2.648173377393995e-06
27895,ENSG00000230523.1,LINC01756,2148,True,False,False,False,47.84,0.0,0.0,2.0,5.899145901009441e-06,0.0,0.0,0.0,0.0
27896,ENSG00000230524.9,COL6A4P1,4317,False,False,False,False,42.32,2.0,6.323935701383756e-06,1.0,2.9495729505047207e-06,0.0,0.0,0.0,0.0
27899,ENSG00000230530.3,LIMD1-AS1,9117,True,False,False,False,45.33,27.0,8.537313196868072e-05,44.0,0.00013273078277271244,38.0,0.00015945305052421387,50.0,0.00013505684224709375
27901,ENSG00000230533.6,LINC03004,12965,True,False,False,False,40.44,150.0,0.0006418794736904513,182.0,0.00058106587124943,125.0,0.0005261950667299057,199.0,0.0005746536228944969
27903,ENSG00000230537.3,LINC02937,38981,True,False,False,False,44.4,152.0,0.0006102597951835325,524.0,0.002333112203849234,433.0,0.0025353035033350005,569.0,0.0024230786403155054
27914,ENSG00000230555.3,LINC02916,1448,True,False,False,False,50.75,520.0,0.0017959977391929867,307.0,0.0009851573654685766,90.0,0.00036275568994258655,279.0,0.0007891556664634107
27917,ENSG00000230561.7,CCDC192,1919,False,True,False,False,39.21,61.0,0.00023082365310050712,28.0,0.00010028548031716051,19.0,7.574019899900159e-05,31.0,9.268606820878983e-05
27918,ENSG00000230562.3,FAM133DP,691,False,False,False,False,37.77,283.0,0.0009296185481034122,427.0,0.0013538539842816667,19.0,7.574019899900159e-05,338.0,0.0009533424158618383
27919,ENSG00000230564.1,CALM1P2,448,False,False,False,False,39.06,2.0,6.323935701383756e-06,0.0,0.0,1.0,3.986326263105347e-06,2.0,5.29634675478799e-06
27920,ENSG00000230568.1,SF3A3P1,1477,False,False,False,False,45.29,0.0,0.0,0.0,0.0,1.0,3.986326263105347e-06,2.0,5.29634675478799e-06
27923,ENSG00000230573.2,LINC02639,1060,True,False,False,False,43.2,2.0,6.323935701383756e-06,6.0,1.7697437703028322e-05,2.0,7.972652526210693e-06,7.0,1.8537213641757967e-05
27927,ENSG00000230580.1,RPL19P5,498,False,False,False,True,51.81,0.0,0.0,0.0,0.0,1.0,3.986326263105347e-06,1.0,2.648173377393995e-06
27931,ENSG00000230585.2,PHB1P12,811,False,False,False,False,50.31,0.0,0.0,1.0,2.9495729505047207e-06,2.0,7.972652526210693e-06,3.0,7.944520132181985e-06
27932,ENSG00000230587.6,LINC02580,11218,True,False,False,False,51.31,834.0,0.0032283691755564075,977.0,0.0037194114905864523,1029.0,0.005485184938032957,1197.0,0.004290040871378272
27934,ENSG00000230590.13,FTX,127512,True,False,False,False,39.58,4161.0,0.028950977640934836,5974.0,0.042700967604456845,5076.0,0.042805171413225214,6234.0,0.043035465556029814
27936,ENSG00000230593.3,PPIAP40,490,False,False,False,False,48.16,0.0,0.0,1.0,2.9495729505047207e-06,1.0,3.986326263105347e-06,0.0,0.0
27941,ENSG00000230601.7,TEX48,943,False,True,False,False,43.3,8.0,2.5295742805535025e-05,4.0,1.1798291802018883e-05,1.0,3.986326263105347e-06,3.0,7.944520132181985e-06
27945,ENSG00000230606.12,APPAT,20860,True,False,False,False,41.74,17.0,5.69154213124538e-05,2276.0,0.008825122267910124,1332.0,0.006497711808861714,2335.0,0.008092817841316048
27948,ENSG00000230613.2,HM13-AS1,2317,True,False,False,False,55.12,0.0,0.0,19.0,5.604188605958969e-05,36.0,0.00015148039799800319,29.0,7.679702794442586e-05
27954,ENSG00000230629.2,RPS23P8,330,False,False,False,True,43.64,11.0,3.478164635761066e-05,0.0,0.0,0.0,0.0,0.0,0.0
27955,ENSG00000230630.6,DNM3OS,6244,True,False,False,False,33.66,0.0,0.0,1.0,2.9495729505047207e-06,0.0,0.0,0.0,0.0
27960,ENSG00000230645.2,LINC01818,2777,True,False,False,False,37.74,2.0,6.323935701383756e-06,4.0,1.1798291802018883e-05,9.0,3.587693636794812e-05,9.0,2.3833560396545954e-05
27966,ENSG00000230658.3,KLHL7-DT,7644,True,False,False,False,40.09,27.0,8.537313196868072e-05,20.0,5.899145901009441e-05,16.0,6.378122020968555e-05,20.0,5.29634675478799e-05
27973,ENSG00000230667.7,SETSIP,879,False,True,False,False,40.84,0.0,0.0,1.0,2.9495729505047207e-06,1.0,3.986326263105347e-06,1.0,2.648173377393995e-06
27980,ENSG00000230679.2,ENO1-AS1,2111,True,False,False,False,57.87,29.0,9.169706767006447e-05,5.0,1.4747864752523603e-05,7.0,2.790428384173743e-05,14.0,3.707442728351593e-05
27983,ENSG00000230683.1,DDTP1,383,False,False,False,False,58.22,0.0,0.0,0.0,0.0,2.0,7.972652526210693e-06,1.0,2.648173377393995e-06
27996,ENSG00000230710.3,LINC00332,2960,True,False,False,False,44.19,0.0,0.0,10.0,4.129402130706609e-05,3.0,1.195897878931604e-05,10.0,3.177808052872794e-05
27997,ENSG00000230711.2,CTAGE13P,2446,False,False,False,False,43.87,0.0,0.0,2.0,5.899145901009441e-06,1.0,3.986326263105347e-06,0.0,0.0
28001,ENSG00000230721.1,RPL17P5,555,False,False,False,True,44.5,4.0,1.2647871402767513e-05,0.0,0.0,0.0,0.0,0.0,0.0
28003,ENSG00000230724.10,LINC01001,5602,True,False,False,False,51.36,1.0,3.161967850691878e-06,17.0,5.0142740158580254e-05,62.0,0.0002551248808387422,31.0,8.209337469921384e-05
28006,ENSG00000230731.4,LINC02938,9078,True,False,False,False,44.1,22.0,7.27252605659132e-05,13.0,5.0142740158580254e-05,20.0,8.769917778831763e-05,19.0,5.825981430266788e-05
28011,ENSG00000230749.6,MEIS1-AS2,3815,True,False,False,False,48.26,0.0,0.0,0.0,0.0,2.0,7.972652526210693e-06,0.0,0.0
28012,ENSG00000230750.1,SDAD1P2,2028,False,False,False,False,40.48,0.0,0.0,1.0,2.9495729505047207e-06,0.0,0.0,0.0,0.0
28014,ENSG00000230753.7,ZNF341-AS1,2708,True,False,False,False,48.64,102.0,0.0003573023671281822,49.0,0.00016517608522826437,54.0,0.00022722059699700477,73.0,0.00020655752343673163
28017,ENSG00000230756.1,RHOQP3,621,False,False,False,False,46.54,3.0,9.485903552075634e-06,17.0,5.0142740158580254e-05,2.0,7.972652526210693e-06,12.0,3.177808052872794e-05
28018,ENSG00000230757.1,NFU1P1,774,False,False,False,False,45.69,1.0,3.161967850691878e-06,0.0,0.0,0.0,0.0,0.0,0.0
28022,ENSG00000230768.10,LINC01676,9770,True,False,False,False,32.94,0.0,0.0,1.0,2.9495729505047207e-06,0.0,0.0,0.0,0.0
28038,ENSG00000230799.1,RPS2P16,837,False,False,False,True,56.87,0.0,0.0,1.0,2.9495729505047207e-06,0.0,0.0,0.0,0.0
28041,ENSG00000230806.2,SRGAP2-AS1,3124,True,False,False,False,43.4,3.0,9.485903552075634e-06,28.0,8.258804261413218e-05,21.0,8.769917778831763e-05,29.0,7.679702794442586e-05
28043,ENSG00000230809.1,RPS6P15,751,False,False,False,True,41.81,0.0,0.0,1.0,2.9495729505047207e-06,0.0,0.0,1.0,2.648173377393995e-06
28046,ENSG00000230817.6,LINC01362,2924,True,False,False,False,37.03,27.0,0.0001138308426249076,242.0,0.0013479548383806574,163.0,0.0010882670698277596,241.0,0.0012737713945265117
28051,ENSG00000230825.4,LINC03016,10511,True,False,False,False,40.39,110.0,0.00037311220638164164,190.0,0.000622359892556496,138.0,0.0005899762869395913,191.0,0.000569357276139709
28053,ENSG00000230832.3,SSBL4P,1241,False,False,False,False,35.29,55.0,0.00018023216748943707,30.0,9.733590736665577e-05,4.0,1.5945305052421387e-05,28.0,7.414885456703187e-05
28058,ENSG00000230844.4,ZNF674-AS1,13644,True,False,False,False,44.22,190.0,0.0006355555379890676,150.0,0.0004660325261797459,134.0,0.0005899762869395913,180.0,0.000519041981969223
28059,ENSG00000230845.2,GSTA10P,692,False,False,False,False,42.86,0.0,0.0,1.0,2.9495729505047207e-06,0.0,0.0,1.0,2.648173377393995e-06
28060,ENSG00000230847.4,OCLNP1,679,False,False,False,False,41.96,1.0,3.161967850691878e-06,6.0,1.7697437703028322e-05,6.0,2.391795757863208e-05,4.0,1.059269350957598e-05
28061,ENSG00000230849.2,GOT2P2,1251,False,False,False,False,49.64,0.0,0.0,1.0,2.9495729505047207e-06,2.0,7.972652526210693e-06,2.0,5.29634675478799e-06
28063,ENSG00000230852.2,LINC02857,2300,True,False,False,False,41.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28070,ENSG00000230866.3,LINC02558,3007,True,False,False,False,44.19,4.0,1.580983925345939e-05,6.0,1.7697437703028322e-05,7.0,2.790428384173743e-05,9.0,2.912990715133394e-05
28074,ENSG00000230872.3,MFSD13B,1284,False,False,False,False,41.3,0.0,0.0,1.0,2.9495729505047207e-06,1.0,3.986326263105347e-06,1.0,2.648173377393995e-06
28077,ENSG00000230876.9,LINC00486,12347,True,False,False,False,43.34,27.0,8.537313196868072e-05,2.0,5.899145901009441e-06,17.0,6.776754647279089e-05,10.0,2.648173377393995e-05
28085,ENSG00000230891.8,LINC00692,1864,True,False,False,False,36.21,6.0,1.897180710415127e-05,4.0,1.1798291802018883e-05,2.0,7.972652526210693e-06,3.0,7.944520132181985e-06
28086,ENSG00000230897.1,RPS18P12,459,False,False,False,True,51.63,9.0,2.84577106562269e-05,0.0,0.0,0.0,0.0,0.0,0.0
28087,ENSG00000230899.2,MAGEA8-AS1,4794,True,False,False,False,41.58,0.0,0.0,5.0,1.4747864752523603e-05,10.0,3.986326263105347e-05,11.0,2.912990715133394e-05
28089,ENSG00000230902.1,FAM204CP,642,False,False,False,False,35.36,0.0,0.0,1.0,2.9495729505047207e-06,0.0,0.0,0.0,0.0
28092,ENSG00000230910.7,ADGRB3-DT,33568,True,False,False,False,40.99,15.0,5.059148561107005e-05,16.0,4.719316720807553e-05,7.0,3.1890610104842774e-05,13.0,3.707442728351593e-05
28094,ENSG00000230913.1,NPM1P51,744,False,False,False,False,41.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28095,ENSG00000230914.4,KIF19BP,365,False,False,False,False,58.47,0.0,0.0,2.0,5.899145901009441e-06,4.0,1.5945305052421387e-05,2.0,5.29634675478799e-06
28098,ENSG00000230918.4,DPP4-DT,5089,True,False,False,False,48.34,1.0,3.161967850691878e-06,18.0,5.604188605958969e-05,12.0,5.9794893946580196e-05,15.0,4.766712079309191e-05
28100,ENSG00000230923.2,LINC00309,3994,True,False,False,False,40.82,0.0,0.0,8.0,2.3596583604037766e-05,5.0,1.9931631315526734e-05,12.0,3.4426253906121936e-05
28105,ENSG00000230937.14,MIR205HG,21862,True,False,False,False,48.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28107,ENSG00000230943.5,LINC02541,14392,True,False,False,False,39.86,0.0,0.0,39.0,0.00014157950162422658,22.0,9.567183031452831e-05,41.0,0.00014564953575666974
28108,ENSG00000230945.2,LINC01507,8792,True,False,False,False,37.56,10.0,9.485903552075633e-05,18.0,0.00012093249097069354,10.0,7.175387273589624e-05,16.0,0.0001059269350957598
28109,ENSG00000230946.3,HNRNPA1P68,979,False,False,False,False,44.94,0.0,0.0,5.0,1.4747864752523603e-05,3.0,1.195897878931604e-05,5.0,1.3240866886969976e-05
