,gene_id,gene_name,gene_length,gc_content,is_lnc,is_pc,is_mito,is_ribo,is_oxphos,is_pseudo,10x_n_cells,10x_percent_counts,polyT_n_cells,polyT_percent_counts,randO_n_cells,randO_percent_counts,parse_n_cells,parse_percent_counts
33600,ENSG00000237023.1,USP9YP3,1766.0,36.409966024915065,False,False,False,False,False,True,1.0,1.1128722933415626e-08,1.0,2.2354888550262005e-08,0.0,0.0,1.0,1.714608726974348e-08
33601,ENSG00000237024.1,RPL21P33,484.0,45.24793388429752,False,False,False,True,False,True,1.0,1.1128722933415626e-08,0.0,0.0,0.0,0.0,0.0,0.0
33604,ENSG00000237027.1,ENSG00000237027.1,626.5,47.48160195501895,True,False,False,False,False,False,0.0,0.0,1.0,2.2354888550262005e-08,0.0,0.0,0.0,0.0
33605,ENSG00000237031.7,ENSG00000237031.7,618.0,35.65459610027855,True,False,False,False,False,False,0.0,0.0,2.0,4.470977710052401e-08,1.0,2.5819391292358646e-08,4.0,6.858434907897392e-08
33606,ENSG00000237032.1,RPSAP7,885.0,50.282485875706215,False,False,False,True,False,True,0.0,0.0,0.0,0.0,1.0,2.5819391292358646e-08,1.0,1.714608726974348e-08
33609,ENSG00000237036.8,ZEB1-AS1,573.0,53.216374269005854,True,False,False,False,False,False,541.0,6.198698673912504e-06,521.0,1.5894325759236284e-05,369.0,1.2186752689993281e-05,611.0,1.4402713306584523e-05
33610,ENSG00000237037.9,NDUFA6-DT,685.0,55.0533500113332,True,False,False,False,True,False,799.0,9.626345337404517e-06,1514.0,5.519421983059689e-05,2050.0,0.00010103127812699939,2218.0,7.324808481634415e-05
33614,ENSG00000237041.1,RPL27P8,414.0,46.13526570048309,False,False,False,True,False,True,1.0,1.1128722933415626e-08,0.0,0.0,0.0,0.0,0.0,0.0
33617,ENSG00000237049.1,RPL34P1,354.0,40.96045197740113,False,False,False,True,False,True,7.0,7.790106053390939e-08,1.0,2.2354888550262005e-08,0.0,0.0,0.0,0.0
33619,ENSG00000237054.10,PRMT5-AS1,744.0,48.810557945300026,True,False,False,False,False,False,13.0,1.4467339813440314e-07,26.0,6.035819908570741e-07,63.0,1.8073573904651054e-06,60.0,1.0802034979938391e-06
33621,ENSG00000237057.4,LINC02087,1233.0,44.019728729963006,True,False,False,False,False,False,0.0,0.0,3.0,6.706466565078602e-08,1.0,2.5819391292358646e-08,3.0,5.143826180923044e-08
33622,ENSG00000237058.2,MMEL1-AS1,604.5,57.90778267254038,True,False,False,False,False,False,12.0,1.335446752009875e-07,1.0,2.2354888550262005e-08,1.0,2.5819391292358646e-08,2.0,3.429217453948696e-08
33623,ENSG00000237061.1,ENSG00000237061.1,480.0,44.79166666666667,True,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,2.5819391292358646e-08,1.0,1.714608726974348e-08
33625,ENSG00000237063.1,ENSG00000237063.1,616.0,47.07792207792208,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.714608726974348e-08
33627,ENSG00000237065.2,NANOGP4,913.0,48.52135815991237,False,False,False,False,False,True,0.0,0.0,0.0,0.0,1.0,2.5819391292358646e-08,2.0,3.429217453948696e-08
33631,ENSG00000237073.2,ENSG00000237073.2,407.0,49.667381650101206,True,False,False,False,False,False,18.0,2.0031701280148129e-07,37.0,8.718406534602182e-07,42.0,1.1876919994484978e-06,56.0,9.60180887105635e-07
33632,ENSG00000237074.2,LINC02942,1028.5,36.58875241538962,True,False,False,False,False,False,0.0,0.0,3.0,6.706466565078602e-08,6.0,1.549163477541519e-07,8.0,1.3716869815794784e-07
33633,ENSG00000237076.3,ENSG00000237076.3,665.0,39.24812030075188,True,False,False,False,False,False,0.0,0.0,3.0,6.706466565078602e-08,3.0,7.745817387707595e-08,4.0,6.858434907897392e-08
33635,ENSG00000237080.3,EHMT2-AS1,1472.0,54.94143274698301,True,False,False,False,False,False,2.0,2.2257445866831252e-08,13.0,3.1296843970366805e-07,44.0,1.1876919994484978e-06,32.0,5.829669671712783e-07
33636,ENSG00000237082.1,COX5BP6,211.0,50.71090047393365,False,False,False,False,True,True,2.0,2.2257445866831252e-08,5.0,1.1177444275131003e-07,11.0,2.840133042159451e-07,6.0,1.0287652361846087e-07
33638,ENSG00000237085.2,ENSG00000237085.2,98.0,34.69387755102041,False,False,False,False,False,True,0.0,0.0,1.0,2.2354888550262005e-08,0.0,0.0,2.0,3.429217453948696e-08
33639,ENSG00000237087.2,ENSG00000237087.2,815.0,60.68821689259646,True,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,2.5819391292358646e-08,0.0,0.0
33640,ENSG00000237088.1,RPL7AP48,788.0,49.49238578680203,False,False,False,True,False,True,1.0,1.1128722933415626e-08,0.0,0.0,0.0,0.0,0.0,0.0
33643,ENSG00000237092.3,LINC01065,817.5,45.00228382119056,True,False,False,False,False,False,0.0,0.0,2.0,4.470977710052401e-08,3.0,7.745817387707595e-08,4.0,6.858434907897392e-08
33646,ENSG00000237101.2,ENSG00000237101.2,1231.5,46.94643354417791,True,False,False,False,False,False,38.0,4.228914714697938e-07,6.0,1.3412933130157203e-07,27.0,7.229429561860422e-07,16.0,2.743373963158957e-07
33647,ENSG00000237106.2,FABP5P15,214.0,36.915887850467286,False,False,False,False,False,True,1.0,1.1128722933415626e-08,4.0,8.941955420104802e-08,1.0,2.5819391292358646e-08,3.0,5.143826180923044e-08
33648,ENSG00000237107.3,RPL36AP5,313.0,43.76996805111821,False,False,False,True,False,True,11.0,1.224159522675719e-07,0.0,0.0,0.0,0.0,0.0,0.0
33649,ENSG00000237109.1,RPL21P111,477.0,42.34800838574424,False,False,False,True,False,True,8.0,8.902978346732501e-08,0.0,0.0,0.0,0.0,0.0,0.0
33653,ENSG00000237118.4,CYP2F2P,1056.0,59.564393939393945,False,False,False,False,False,True,0.0,0.0,0.0,0.0,1.0,2.5819391292358646e-08,2.0,3.429217453948696e-08
33654,ENSG00000237119.1,LINC01056,1234.0,57.37439222042139,True,False,False,False,False,False,1.0,1.1128722933415626e-08,0.0,0.0,1.0,2.5819391292358646e-08,1.0,1.714608726974348e-08
33655,ENSG00000237121.1,PIEZO1P2,2180.0,50.27522935779817,False,False,False,False,False,True,0.0,0.0,0.0,0.0,2.0,5.163878258471729e-08,1.0,1.714608726974348e-08
33657,ENSG00000237125.14,HAND2-AS1,765.0,46.8503937007874,True,False,False,False,False,False,14.0,1.5580212106781877e-07,13.0,2.906135511534061e-07,13.0,3.356520868006624e-07,11.0,1.8860695996717827e-07
33658,ENSG00000237126.9,ENSG00000237126.9,734.0,52.69532856526668,True,False,False,False,False,False,79.0,8.902978346732501e-07,27.0,6.259368794073361e-07,22.0,5.680266084318902e-07,28.0,5.143826180923044e-07
33660,ENSG00000237128.2,LINC02652,715.0,44.32234432234432,True,False,False,False,False,False,150.0,1.7694669464130845e-06,263.0,7.175919224634104e-06,169.0,4.931503736840502e-06,319.0,6.5155131625025224e-06
33662,ENSG00000237130.1,MRPS6P2,370.0,45.13513513513514,False,False,False,True,False,True,0.0,0.0,0.0,0.0,2.0,5.163878258471729e-08,1.0,1.714608726974348e-08
33664,ENSG00000237135.1,DDX10P1,1933.0,37.81686497672012,False,False,False,False,False,True,29.0,3.227329650690532e-07,46.0,1.0953895389628383e-06,11.0,2.840133042159451e-07,40.0,6.858434907897392e-07
33665,ENSG00000237136.8,C4orf51,312.0,44.87179487179488,False,True,False,False,False,False,93.0,1.0460999557410689e-06,68.0,1.6319068641691263e-06,71.0,1.91063495563454e-06,89.0,1.611732203355887e-06
33667,ENSG00000237138.1,HUNK-AS1,616.0,55.1948051948052,True,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,2.5819391292358646e-08,1.0,1.714608726974348e-08
33668,ENSG00000237139.1,RPS26P41,284.0,43.309859154929576,False,False,False,True,False,True,0.0,0.0,0.0,0.0,1.0,2.5819391292358646e-08,1.0,1.714608726974348e-08
33669,ENSG00000237140.2,HSPE1P16,348.0,37.93103448275862,False,False,False,False,False,True,1.0,1.1128722933415626e-08,0.0,0.0,0.0,0.0,1.0,1.714608726974348e-08
33670,ENSG00000237141.1,DNAJC19P1,319.0,40.43887147335423,False,False,False,False,False,True,2.0,2.2257445866831252e-08,0.0,0.0,0.0,0.0,0.0,0.0
33672,ENSG00000237149.6,ZNF503-AS2,689.0,60.66763425253991,True,False,False,False,False,False,0.0,0.0,0.0,0.0,2.0,5.163878258471729e-08,1.0,1.714608726974348e-08
33673,ENSG00000237153.5,ENSG00000237153.5,1526.5,38.20992268041237,True,False,False,False,False,False,7.0,7.790106053390939e-08,13.0,3.1296843970366805e-07,12.0,3.098326955083038e-07,14.0,2.4004522177640873e-07
33674,ENSG00000237154.2,MCFD2P1,300.0,39.66666666666666,False,False,False,False,False,True,3.0,3.3386168800246877e-08,0.0,0.0,0.0,0.0,0.0,0.0
33676,ENSG00000237159.7,CNTFR-AS1,1214.0,53.5191637630662,True,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,2.5819391292358646e-08,1.0,1.714608726974348e-08
33678,ENSG00000237161.4,ENSG00000237161.4,1549.0,44.02840542285345,False,False,False,False,False,True,0.0,0.0,2.0,4.470977710052401e-08,1.0,2.5819391292358646e-08,2.0,3.429217453948696e-08
33679,ENSG00000237162.1,RPS20P9,367.0,42.77929155313351,False,False,False,True,False,True,1.0,1.1128722933415626e-08,7.0,1.5648421985183402e-07,3.0,1.0327756516943458e-07,5.0,8.57304363487174e-08
33680,ENSG00000237163.1,ENSG00000237163.1,303.0,49.17491749174918,False,False,False,False,False,True,0.0,0.0,0.0,0.0,1.0,2.5819391292358646e-08,1.0,1.714608726974348e-08
33681,ENSG00000237164.1,SLC25A15P2,338.0,44.08284023668639,False,False,False,False,False,True,0.0,0.0,1.0,2.2354888550262005e-08,5.0,1.2909695646179324e-07,4.0,6.858434907897392e-08
33682,ENSG00000237166.5,LINC01792,1267.0,46.39443961772372,True,False,False,False,False,False,211.0,2.4260615994846067e-06,266.0,6.952370339131484e-06,306.0,9.682271734634494e-06,364.0,7.612862747766105e-06
33683,ENSG00000237167.2,ENSG00000237167.2,720.5,52.64415859653254,True,False,False,False,False,False,0.0,0.0,6.0,1.3412933130157203e-07,11.0,2.840133042159451e-07,14.0,2.4004522177640873e-07
33685,ENSG00000237170.3,RPS7P15,584.0,47.08904109589041,False,False,False,True,False,True,53.0,6.009510384044438e-07,2.0,4.470977710052401e-08,0.0,0.0,2.0,3.429217453948696e-08
33687,ENSG00000237172.5,B3GNT9,2700.5,62.043971929181765,False,True,False,False,False,False,38.0,4.674063632034563e-07,39.0,9.389053191110042e-07,171.0,4.983142519425219e-06,148.0,2.691935701349726e-06
33695,ENSG00000237181.3,PRKAR1B-AS1,821.0,55.91052549158178,True,False,False,False,False,False,84.0,9.459414493403282e-07,74.0,1.8331008611214843e-06,136.0,3.717992346099645e-06,148.0,2.7262278758892133e-06
33699,ENSG00000237186.1,RPS8P5,623.0,48.31460674157304,False,False,False,True,False,True,4.0,4.4514891733662504e-08,0.0,0.0,0.0,0.0,0.0,0.0
33700,ENSG00000237187.10,NR2F1-AS1,2504.0,43.85873077395315,True,False,False,False,False,False,39.0,4.674063632034563e-07,93.0,2.3696181863277724e-06,62.0,1.7815379991727468e-06,104.0,2.074676559638961e-06
33701,ENSG00000237188.6,ENSG00000237188.6,1148.0,46.77137870855148,True,False,False,False,False,False,45.0,5.007925320037032e-07,1277.0,4.466506732342349e-05,815.0,2.9279189725534706e-05,1360.0,3.8184336349718726e-05
33702,ENSG00000237190.4,CDKN2AIPNL,1014.0,49.96885179153095,False,True,False,False,False,False,2653.0,3.437662514132087e-05,214.0,5.298108586412095e-06,149.0,3.950366867730873e-06,242.0,4.4408366028635614e-06
33707,ENSG00000237200.1,ZBTB40-IT1,273.0,49.08424908424908,True,False,False,False,False,False,0.0,0.0,1.0,2.2354888550262005e-08,9.0,2.3237452163122782e-07,3.0,5.143826180923044e-08
33714,ENSG00000237211.2,SETP4,868.0,39.86175115207373,False,False,False,False,False,True,0.0,0.0,2.0,4.470977710052401e-08,1.0,2.5819391292358646e-08,2.0,3.429217453948696e-08
33717,ENSG00000237214.3,RPS9P2,582.0,58.59106529209623,False,False,False,True,False,True,5.0,5.564361466707813e-08,0.0,0.0,0.0,0.0,0.0,0.0
33718,ENSG00000237215.3,DEFB131D,184.0,37.5,False,False,False,False,False,True,0.0,0.0,0.0,0.0,1.0,2.5819391292358646e-08,0.0,0.0
33719,ENSG00000237217.1,ENSG00000237217.1,429.0,50.815850815850816,False,False,False,False,False,True,0.0,0.0,0.0,0.0,1.0,2.5819391292358646e-08,1.0,1.714608726974348e-08
33722,ENSG00000237222.5,LINC01968,919.0,49.48859166011015,True,False,False,False,False,False,477.0,5.764678479509294e-06,59.0,1.4083579786665063e-06,65.0,1.833176781757464e-06,76.0,1.4231252433887089e-06
33724,ENSG00000237224.4,ENSG00000237224.4,755.5,49.70950962128457,True,False,False,False,False,False,5.0,6.677233760049375e-08,8.0,2.0119399695235803e-07,4.0,1.0327756516943458e-07,11.0,1.8860695996717827e-07
33729,ENSG00000237232.10,ZNF295-AS1,824.5,54.36204714443917,True,False,False,False,False,False,325.0,3.694736013893988e-06,50.0,1.1848090931638862e-06,70.0,1.962273738219257e-06,84.0,1.611732203355887e-06
33730,ENSG00000237233.3,TMEM26-AS1,583.5,43.57092047232892,True,False,False,False,False,False,0.0,0.0,1.0,2.2354888550262005e-08,2.0,5.163878258471729e-08,0.0,0.0
33731,ENSG00000237234.8,ENSG00000237234.8,687.0,41.07702689404057,True,False,False,False,False,False,2.0,2.2257445866831252e-08,3.0,6.706466565078602e-08,6.0,1.549163477541519e-07,7.0,1.2002261088820436e-07
33736,ENSG00000237243.1,CREB3L2-AS1,577.0,45.06065857885615,True,False,False,False,False,False,1.0,1.1128722933415626e-08,6.0,1.3412933130157203e-07,5.0,1.2909695646179324e-07,7.0,1.2002261088820436e-07
33738,ENSG00000237248.7,LINC00987,1022.0,43.84765625,True,False,False,False,False,False,42.0,4.785350861368719e-07,304.0,8.673696757501658e-06,174.0,5.241336432348806e-06,317.0,7.04704186786457e-06
33739,ENSG00000237249.1,ENSG00000237249.1,395.0,37.21518987341772,False,False,False,False,False,True,8.0,8.902978346732501e-08,1.0,2.2354888550262005e-08,1.0,2.5819391292358646e-08,2.0,3.429217453948696e-08
33740,ENSG00000237250.4,ENSG00000237250.4,1057.0,47.72586361055456,True,False,False,False,False,False,0.0,0.0,2.0,4.470977710052401e-08,8.0,2.0655513033886917e-07,6.0,1.0287652361846087e-07
33741,ENSG00000237251.2,ENSG00000237251.2,771.0,38.78080415045396,False,False,False,False,False,True,18.0,2.0031701280148129e-07,20.0,4.694526595555021e-07,11.0,2.840133042159451e-07,27.0,4.629443562830739e-07
33742,ENSG00000237252.1,MMADHCP1,461.0,36.00867678958785,False,False,False,False,False,True,0.0,0.0,0.0,0.0,2.0,5.163878258471729e-08,2.0,3.429217453948696e-08
33745,ENSG00000237257.1,MTND2P8,1025.0,36.58536585365854,False,False,False,False,False,True,1.0,1.1128722933415626e-08,0.0,0.0,0.0,0.0,0.0,0.0
33748,ENSG00000237261.2,Metazoa_SRP,283.0,55.47703180212014,False,False,False,False,False,False,0.0,0.0,1.0,2.2354888550262005e-08,0.0,0.0,1.0,1.714608726974348e-08
33749,ENSG00000237263.1,MAPK6P3,2162.0,39.6854764107308,False,False,False,False,False,True,2.0,2.2257445866831252e-08,2.0,4.470977710052401e-08,2.0,5.163878258471729e-08,3.0,5.143826180923044e-08
33756,ENSG00000237271.3,ENSG00000237271.3,613.0,47.10650748165884,True,False,False,False,False,False,1.0,1.1128722933415626e-08,0.0,0.0,1.0,2.5819391292358646e-08,1.0,1.714608726974348e-08
33758,ENSG00000237273.1,RSL24D1P8,492.0,36.17886178861789,False,False,False,False,False,True,23.0,2.5596062746855943e-07,88.0,2.0790046351743663e-06,18.0,4.905684345548143e-07,81.0,1.4231252433887089e-06
33761,ENSG00000237276.10,ANO7L1,1720.0,57.20930232558139,False,False,False,False,False,True,21.0,2.3370318160172816e-07,97.0,2.3249084092272486e-06,71.0,2.0397319120963333e-06,122.0,2.3318678686851133e-06
33762,ENSG00000237278.2,RLIMP2,1563.0,39.79526551503519,False,False,False,False,False,True,0.0,0.0,1.0,2.2354888550262005e-08,4.0,1.0327756516943458e-07,3.0,5.143826180923044e-08
33764,ENSG00000237280.1,ENSG00000237280.1,688.0,37.354651162790695,True,False,False,False,False,False,7.0,7.790106053390939e-08,13.0,2.906135511534061e-07,19.0,4.905684345548143e-07,24.0,4.115060944738435e-07
33765,ENSG00000237281.2,CATIP-AS2,615.0,48.343079922027286,True,False,False,False,False,False,1.0,1.1128722933415626e-08,5.0,1.1177444275131003e-07,8.0,2.0655513033886917e-07,6.0,1.0287652361846087e-07
33766,ENSG00000237282.4,LINC00851,710.0,54.92772667542707,True,False,False,False,False,False,1.0,1.1128722933415626e-08,0.0,0.0,0.0,0.0,0.0,0.0
33767,ENSG00000237283.2,ENSG00000237283.2,2157.0,43.069077422345856,True,False,False,False,False,False,3.0,3.3386168800246877e-08,2.0,4.470977710052401e-08,2.0,5.163878258471729e-08,3.0,5.143826180923044e-08
33768,ENSG00000237285.1,HNRNPA1P2,960.0,46.04166666666666,False,False,False,False,False,True,0.0,0.0,0.0,0.0,1.0,2.5819391292358646e-08,0.0,0.0
33769,ENSG00000237286.2,CARD11-AS1,904.5,46.98584697036709,True,False,False,False,False,False,0.0,0.0,2.0,4.470977710052401e-08,7.0,1.8073573904651054e-07,5.0,8.57304363487174e-08
33770,ENSG00000237289.11,CKMT1B,1361.0,55.84278952948032,False,True,False,False,False,False,1.0,1.1128722933415626e-08,0.0,0.0,1.0,2.5819391292358646e-08,1.0,1.714608726974348e-08
33772,ENSG00000237292.2,LINC01732,550.5,51.15899417933997,True,False,False,False,False,False,148.0,1.7472095005462534e-06,264.0,6.728821453628863e-06,329.0,1.009538199531223e-05,370.0,7.801469707733283e-06
33773,ENSG00000237293.1,ENSG00000237293.1,336.0,47.023809523809526,True,False,False,False,False,False,0.0,0.0,53.0,1.3636482015659823e-06,77.0,2.1688288685581265e-06,93.0,1.8174852505928087e-06
33774,ENSG00000237294.1,EIF4BP9,1513.0,48.38070059484468,False,False,False,False,False,True,0.0,0.0,1.0,2.2354888550262005e-08,1.0,2.5819391292358646e-08,1.0,1.714608726974348e-08
33777,ENSG00000237298.12,TTN-AS1,748.0,44.75955610357583,True,False,False,False,False,False,599.0,6.9888380021850135e-06,2700.0,0.0001342187508557731,2672.0,0.00016168102827274986,3326.0,0.00014666763050538573
33778,ENSG00000237299.1,ENSG00000237299.1,568.0,48.063380281690144,False,False,False,False,False,True,0.0,0.0,65.0,1.6095519756188643e-06,42.0,1.0844144342790633e-06,52.0,1.0287652361846088e-06
33779,ENSG00000237300.2,MTCO1P19,500.0,31.6,False,False,False,False,False,True,3.0,4.4514891733662504e-08,2.0,6.706466565078602e-08,2.0,5.163878258471729e-08,3.0,5.143826180923044e-08
33780,ENSG00000237301.2,ENSG00000237301.2,955.0,54.7650180106461,True,False,False,False,False,False,5.0,5.564361466707813e-08,7.0,1.5648421985183402e-07,7.0,1.8073573904651054e-07,6.0,1.0287652361846087e-07
33784,ENSG00000237307.2,SRRM1P3,2678.0,47.31142643764003,False,False,False,False,False,True,3.0,3.3386168800246877e-08,21.0,4.694526595555021e-07,16.0,4.1311026067773834e-07,22.0,3.7721391993435654e-07
33787,ENSG00000237310.4,LINC03011,599.5,53.336109607296045,True,False,False,False,False,False,1492.0,1.811756093560064e-05,80.0,1.9001655267722703e-06,49.0,1.2909695646179325e-06,87.0,1.5945861160861437e-06
33788,ENSG00000237311.3,ENSG00000237311.3,1104.0,40.38179148311307,True,False,False,False,False,False,25.0,2.7821807333539065e-07,22.0,4.918075481057641e-07,9.0,2.3237452163122782e-07,18.0,3.0862957085538263e-07
33789,ENSG00000237312.3,ENSG00000237312.3,645.0,43.20625610948191,True,False,False,False,False,False,3.0,5.564361466707813e-08,3.0,6.706466565078602e-08,4.0,1.0327756516943458e-07,3.0,5.143826180923044e-08
33792,ENSG00000237317.2,ENSG00000237317.2,935.0,40.0,False,False,False,False,False,True,2.0,2.2257445866831252e-08,3.0,6.706466565078602e-08,0.0,0.0,2.0,3.429217453948696e-08
33798,ENSG00000237324.3,ENSG00000237324.3,716.0,40.250201664198045,True,False,False,False,False,False,0.0,0.0,1.0,2.2354888550262005e-08,3.0,7.745817387707595e-08,1.0,1.714608726974348e-08
33799,ENSG00000237325.3,MTRES1P2,758.0,39.97361477572559,False,False,False,False,False,True,1.0,1.1128722933415626e-08,4.0,8.941955420104802e-08,3.0,7.745817387707595e-08,4.0,6.858434907897392e-08
33801,ENSG00000237328.2,RAI1-AS1,805.0,58.16091954022989,True,False,False,False,False,False,3.0,3.3386168800246877e-08,96.0,2.1684241893754146e-06,95.0,2.633577911820582e-06,110.0,1.9032156869415262e-06
33802,ENSG00000237329.2,ENSG00000237329.2,507.0,38.46153846153847,False,False,False,False,False,True,1.0,1.1128722933415626e-08,0.0,0.0,1.0,2.5819391292358646e-08,0.0,0.0
33803,ENSG00000237330.3,RNF223,1900.0,65.57894736842104,False,True,False,False,False,False,1.0,1.1128722933415626e-08,0.0,0.0,1.0,2.5819391292358646e-08,0.0,0.0
33804,ENSG00000237331.1,XIAP-AS1,482.0,50.8298755186722,True,False,False,False,False,False,2.0,2.2257445866831252e-08,8.0,1.7883910840209604e-07,6.0,1.549163477541519e-07,6.0,1.0287652361846087e-07
33805,ENSG00000237336.1,DENND1A-AS1,722.0,50.96952908587258,True,False,False,False,False,False,0.0,0.0,0.0,0.0,2.0,5.163878258471729e-08,1.0,1.714608726974348e-08
33806,ENSG00000237337.2,ELAVL4-AS1,929.0,42.15252687731012,True,False,False,False,False,False,3.0,3.3386168800246877e-08,3.0,6.706466565078602e-08,4.0,1.0327756516943458e-07,4.0,6.858434907897392e-08
33807,ENSG00000237338.1,FTCD-AS1,500.0,56.2,True,False,False,False,False,False,0.0,0.0,0.0,0.0,4.0,1.0327756516943458e-07,3.0,5.143826180923044e-08
33809,ENSG00000237341.2,SYP-AS1,623.5,53.15709390277411,True,False,False,False,False,False,3.0,3.3386168800246877e-08,5.0,1.1177444275131003e-07,8.0,2.0655513033886917e-07,9.0,1.5431478542769132e-07
