,gene_id,gene_name,gene_length,is_lnc,is_pc,is_mito,is_ribo,gc_content
57018,ENSMUSG00000100931.2,Gm28085,1137,True,False,False,False,42.24
57019,ENSMUSG00000100932.3,2210022D18Rik,1826,True,False,False,False,45.92
57020,ENSMUSG00000100933.2,Gm28143,109,False,False,False,False,37.61
57021,ENSMUSG00000100935.2,Gm29592,370,False,False,False,False,48.01
57022,ENSMUSG00000100936.3,Gm28865,2294,True,False,False,False,45.1
57023,ENSMUSG00000100937.2,Nscme3l,1021,False,True,False,False,52.4
57024,ENSMUSG00000100938.2,Gm28726,1934,True,False,False,False,40.15
57025,ENSMUSG00000100939.2,Gm28998,919,False,True,False,False,35.5
57026,ENSMUSG00000100940.2,Gm29372,364,False,False,False,False,48.69
57027,ENSMUSG00000100941.2,Gm29597,308,False,False,False,False,43.18
57028,ENSMUSG00000100942.2,Gm28560,315,False,False,False,False,40.32
57029,ENSMUSG00000100943.2,Gm29229,323,True,False,False,False,39.01
57030,ENSMUSG00000100944.2,Gm28900,156,False,False,False,False,45.51
57031,ENSMUSG00000100945.2,Gm29529,714,True,False,False,False,46.2
57032,ENSMUSG00000100946.2,Gm28473,696,False,False,False,False,43.39
57033,ENSMUSG00000100947.2,Gm28949,696,False,False,False,False,43.1
57034,ENSMUSG00000100948.2,Gm28395,2168,True,False,False,False,45.38
57035,ENSMUSG00000100949.2,Scgb1b13-ps,273,False,False,False,False,43.22
57036,ENSMUSG00000100950.2,Taar7f,1077,False,True,False,False,48.0
57037,ENSMUSG00000100951.2,Gm29339,696,False,False,False,False,43.68
57038,ENSMUSG00000100952.2,Gm28545,1937,True,False,False,False,40.17
57039,ENSMUSG00000100953.7,Gm28280,622,True,False,False,False,40.78
57040,ENSMUSG00000100954.8,Gm10138,13863,True,False,False,False,43.93
57041,ENSMUSG00000100955.2,Gm18728,753,False,False,False,False,39.69
57042,ENSMUSG00000100956.2,Gm28558,696,False,False,False,False,43.53
57043,ENSMUSG00000100957.7,Gm28762,1924,True,False,False,False,40.41
57044,ENSMUSG00000100958.2,Gm29351,174,True,False,False,False,50.76
57045,ENSMUSG00000100959.2,Idi1-ps5,683,False,False,False,False,36.31
57046,ENSMUSG00000100960.2,Gm21156,869,False,False,False,False,39.24
57047,ENSMUSG00000100961.2,Gm28394,1495,True,False,False,False,40.15
57048,ENSMUSG00000100962.4,Lrrc77,906,False,True,False,False,38.0
57049,ENSMUSG00000100964.2,Gm29503,930,False,False,False,False,37.0
57050,ENSMUSG00000100965.2,Gm28449,506,True,False,False,False,39.8
57051,ENSMUSG00000100966.2,Gm5700,989,False,False,False,False,46.21
57052,ENSMUSG00000100968.2,Gm2098,1763,False,False,False,False,43.4
57053,ENSMUSG00000100969.9,1700030N03Rik,7794,True,False,False,False,41.32
57054,ENSMUSG00000100970.2,Gm29270,2167,True,False,False,False,45.51
57055,ENSMUSG00000100971.2,Gm28824,2167,True,False,False,False,45.19
57056,ENSMUSG00000100972.3,Gm28553,1175,False,True,False,False,35.58
57057,ENSMUSG00000100973.2,Gm29299,923,False,False,False,False,35.53
57058,ENSMUSG00000100974.2,Gm28459,696,False,False,False,False,44.83
57059,ENSMUSG00000100975.3,Gm28875,1189,True,False,False,False,49.37
57060,ENSMUSG00000100976.2,Gm29134,126,False,False,False,False,31.13
57061,ENSMUSG00000100977.2,Gm29334,357,False,False,False,False,42.58
57062,ENSMUSG00000100978.2,Gm20912,693,False,False,False,False,45.45
57063,ENSMUSG00000100979.2,Gm29347,449,True,False,False,False,42.78
57064,ENSMUSG00000100980.2,Gm29100,4410,True,False,False,False,55.9
57065,ENSMUSG00000100981.2,Gm29072,678,False,False,False,False,42.0
57066,ENSMUSG00000100982.2,Gm21837,696,False,False,False,False,45.4
57067,ENSMUSG00000100983.2,Gm29030,615,False,False,False,False,45.37
57068,ENSMUSG00000100984.2,Gm28357,622,True,False,False,False,40.57
57069,ENSMUSG00000100986.2,Gm21741,696,False,False,False,False,44.83
57070,ENSMUSG00000100988.8,Gm28136,615,False,False,False,False,45.37
57071,ENSMUSG00000100989.2,Gm29647,666,False,False,False,False,36.7
57072,ENSMUSG00000100990.2,Gm7891,843,False,False,False,False,41.76
57073,ENSMUSG00000100991.2,Gm21856,696,False,False,False,False,44.97
57074,ENSMUSG00000100993.2,Gm21895,696,False,False,False,False,45.4
57075,ENSMUSG00000100994.2,Gm21333,696,False,False,False,False,45.83
57076,ENSMUSG00000100995.2,Gm29525,699,False,False,False,False,43.78
57077,ENSMUSG00000100996.2,Gm29169,615,False,False,False,False,45.37
57078,ENSMUSG00000100998.2,Gm28864,644,True,False,False,False,50.16
57079,ENSMUSG00000100999.2,Gm29145,456,False,False,False,False,45.39
57080,ENSMUSG00000101000.2,Gm5371,1577,False,False,False,False,49.48
57081,ENSMUSG00000101001.2,Gm3121,406,False,False,False,False,50.74
57082,ENSMUSG00000101002.2,Gm28944,356,True,False,False,False,39.04
57083,ENSMUSG00000101003.7,Gm28456,622,True,False,False,False,40.78
57084,ENSMUSG00000101004.2,Gm8596,792,False,False,False,False,51.14
57085,ENSMUSG00000101005.2,Gm20871,931,False,False,False,False,35.68
57086,ENSMUSG00000101006.2,Gm28299,339,False,False,False,False,37.44
57087,ENSMUSG00000101007.2,Gm29541,678,False,False,False,False,51.03
57088,ENSMUSG00000101008.2,Gm29442,724,True,False,False,False,50.66
57089,ENSMUSG00000101009.8,1700108F19Rik,29849,True,False,False,False,45.45
57091,ENSMUSG00000101010.2,Gm21889,695,False,False,False,False,45.61
57092,ENSMUSG00000101011.9,Gm29398,4271,True,False,False,False,38.33
57093,ENSMUSG00000101012.8,1700008K24Rik,7795,True,False,False,False,51.22
57094,ENSMUSG00000101013.2,A630072M18Rik,5410,True,False,False,False,47.93
57095,ENSMUSG00000101014.2,Gm28289,315,True,False,False,False,41.19
57096,ENSMUSG00000101015.2,Gm18444,629,False,False,False,False,48.65
57097,ENSMUSG00000101016.2,Gm2325,581,False,False,False,False,45.61
57098,ENSMUSG00000101017.2,Gm21658,696,False,False,False,False,45.69
57099,ENSMUSG00000101018.2,Gm28910,696,False,False,False,False,43.68
57100,ENSMUSG00000101019.2,Gm28943,615,False,False,False,False,45.04
57101,ENSMUSG00000101020.2,Gm28377,720,False,False,False,False,43.61
57102,ENSMUSG00000101021.2,Gm29222,2167,True,False,False,False,45.35
57103,ENSMUSG00000101022.2,Gm20921,652,False,False,False,False,47.09
57104,ENSMUSG00000101023.2,Gm21152,3483,False,False,False,False,49.21
57105,ENSMUSG00000101024.2,Gm5692,1057,False,False,False,False,43.71
57106,ENSMUSG00000101025.2,Gm29262,196,False,False,False,False,39.8
57107,ENSMUSG00000101026.2,Ly6g6g,3053,False,True,False,False,51.03
57108,ENSMUSG00000101027.2,Gm28794,136,False,False,False,False,44.85
57109,ENSMUSG00000101028.3,Gm28723,37753,True,False,False,False,47.86
57110,ENSMUSG00000101029.2,Gm29439,509,True,False,False,False,53.41
57111,ENSMUSG00000101030.2,Gm28429,363,False,False,False,False,45.45
57112,ENSMUSG00000101031.3,Ms4a12,1808,False,True,False,False,41.49
57113,ENSMUSG00000101032.8,Gm29377,615,False,False,False,False,45.04
57114,ENSMUSG00000101033.2,Gm18776,654,False,False,False,False,49.85
57115,ENSMUSG00000101035.2,Gm28451,2560,False,False,False,False,48.11
57116,ENSMUSG00000101036.3,Gm28588,802,True,False,False,False,42.52
57117,ENSMUSG00000101037.4,Gm28424,2452,True,False,False,False,52.9
57118,ENSMUSG00000101038.2,Gm28272,696,False,False,False,False,43.68
57119,ENSMUSG00000101039.2,Scgb2b29-ps,331,False,False,False,False,45.4
57120,ENSMUSG00000101040.7,Gm29498,537,True,False,False,False,41.18
57121,ENSMUSG00000101041.2,Gm29353,620,True,False,False,False,40.51
57122,ENSMUSG00000101042.3,Gm28167,4921,True,False,False,False,43.39
57123,ENSMUSG00000101043.2,Gm29075,696,False,False,False,False,45.11
57124,ENSMUSG00000101044.2,Gm28420,615,False,False,False,False,45.04
57125,ENSMUSG00000101045.2,Gm29224,615,False,False,False,False,45.2
57126,ENSMUSG00000101046.2,Gm28803,764,False,False,False,False,43.09
57127,ENSMUSG00000101049.2,Gm8856,1144,False,False,False,False,48.86
57128,ENSMUSG00000101050.2,Gm28774,1935,True,False,False,False,40.24
57129,ENSMUSG00000101051.8,1700100L14Rik,4454,True,False,False,False,48.05
57130,ENSMUSG00000101052.2,Gm28471,615,False,False,False,False,45.37
57131,ENSMUSG00000101053.2,Gm20815,1224,False,True,False,False,40.06
57132,ENSMUSG00000101054.2,Gm18406,669,False,False,False,False,40.36
57133,ENSMUSG00000101055.2,Gm28443,698,False,False,False,False,44.7
57134,ENSMUSG00000101056.2,Gm28329,689,False,False,False,False,45.72
57135,ENSMUSG00000101057.2,Gm29057,315,False,False,False,False,40.63
57136,ENSMUSG00000101058.2,Gm21829,696,False,False,False,False,44.97
57137,ENSMUSG00000101059.2,Gm4017,338,False,False,False,False,42.31
57138,ENSMUSG00000101060.2,Gm29565,1937,True,False,False,False,40.09
57139,ENSMUSG00000101061.3,Platr1,3698,True,False,False,False,43.27
57140,ENSMUSG00000101062.3,Gm28821,2122,True,False,False,False,52.29
57141,ENSMUSG00000101063.2,Mrgprb7-ps,964,False,False,False,False,42.84
57142,ENSMUSG00000101064.2,Gm18798,1700,False,False,False,False,44.37
57143,ENSMUSG00000101065.2,Scgb1b5-ps,280,False,False,False,False,42.13
57144,ENSMUSG00000101066.2,Gm8498,974,False,False,False,False,40.97
57145,ENSMUSG00000101067.4,Gm29007,11601,True,False,False,False,37.23
57146,ENSMUSG00000101068.2,Gm28759,315,False,False,False,False,40.63
57147,ENSMUSG00000101069.2,Gm28194,658,True,False,False,False,50.95
57148,ENSMUSG00000101070.2,Gm28695,697,False,False,False,False,45.34
57149,ENSMUSG00000101071.2,Gm29577,693,False,False,False,False,45.17
57150,ENSMUSG00000101072.2,Gm29470,696,False,False,False,False,44.54
57151,ENSMUSG00000101073.3,Vmn1r200,22352,False,True,False,False,39.21
57153,ENSMUSG00000101074.2,Gm29022,225,False,False,False,False,42.22
57154,ENSMUSG00000101075.2,Gm29517,351,False,False,False,False,46.6
57155,ENSMUSG00000101076.3,Gm4545,603,False,False,False,False,48.09
57156,ENSMUSG00000101077.2,Gm29164,1024,False,False,False,False,52.34
57157,ENSMUSG00000101078.4,Or5d38,3632,False,True,False,False,31.69
57158,ENSMUSG00000101079.2,Gm28991,543,True,False,False,False,40.71
57159,ENSMUSG00000101080.2,Gm28633,2093,True,False,False,False,40.01
57160,ENSMUSG00000101081.2,Gm29193,830,True,False,False,False,41.74
57161,ENSMUSG00000101082.2,Gm28069,214,False,False,False,False,49.53
57162,ENSMUSG00000101083.2,Gm29631,315,False,False,False,False,40.63
57163,ENSMUSG00000101084.2,Gm28228,632,True,False,False,False,41.58
57164,ENSMUSG00000101085.2,Gm8531,893,False,False,False,False,54.09
57165,ENSMUSG00000101086.4,Gm28651,11463,True,False,False,False,47.17
57166,ENSMUSG00000101087.2,Gm2707,714,False,False,False,False,41.46
57167,ENSMUSG00000101088.8,1810018F18Rik,1325,False,False,False,False,41.97
57168,ENSMUSG00000101089.4,2610016A17Rik,2761,True,False,False,False,45.88
57169,ENSMUSG00000101090.7,Gm28619,622,True,False,False,False,40.49
57170,ENSMUSG00000101091.2,Gm29384,2168,True,False,False,False,45.46
57171,ENSMUSG00000101092.2,Gm21796,696,False,False,False,False,45.11
57172,ENSMUSG00000101093.2,Eef1a1-ps2,1337,False,False,False,False,42.5
57173,ENSMUSG00000101094.2,Gm29533,615,False,False,False,False,45.37
57174,ENSMUSG00000101095.2,Gm29329,621,True,False,False,False,41.18
57175,ENSMUSG00000101096.2,Gm21524,696,False,False,False,False,45.98
57176,ENSMUSG00000101097.2,Gm6679,1869,False,False,False,False,41.2
57177,ENSMUSG00000101098.2,Gm20808,693,False,False,False,False,45.17
57178,ENSMUSG00000101099.7,Gm29191,621,True,False,False,False,40.77
57179,ENSMUSG00000101100.8,Gm28326,1689,True,False,False,False,40.45
57180,ENSMUSG00000101101.2,Gm18350,955,False,False,False,False,45.24
57181,ENSMUSG00000101102.4,Gm28609,11850,True,False,False,False,48.13
57182,ENSMUSG00000101103.2,Gm21843,694,False,False,False,False,45.1
57183,ENSMUSG00000101104.7,Gm29247,830,True,False,False,False,41.06
57184,ENSMUSG00000101105.2,Gm21755,696,False,False,False,False,45.69
57185,ENSMUSG00000101106.8,Gm28819,615,False,False,False,False,45.37
57186,ENSMUSG00000101107.2,Gm28587,3005,True,False,False,False,45.74
57187,ENSMUSG00000101108.2,Gm29038,678,False,False,False,False,45.87
57188,ENSMUSG00000101109.7,Gm28697,622,True,False,False,False,40.89
57189,ENSMUSG00000101110.2,Gm28890,173,True,False,False,False,50.85
57190,ENSMUSG00000101111.2,Gm28437,783,False,False,False,False,38.95
57191,ENSMUSG00000101112.3,Gm29185,13878,True,False,False,False,42.79
57192,ENSMUSG00000101113.2,1700025B11Rik,553,False,True,False,False,47.32
57193,ENSMUSG00000101114.2,Gm28628,264,False,False,False,False,44.32
57194,ENSMUSG00000101115.2,Gm28664,457,True,False,False,False,39.7
57195,ENSMUSG00000101116.2,Gm28416,292,False,False,False,False,51.03
57196,ENSMUSG00000101117.2,Gm28341,472,False,False,False,False,44.28
57197,ENSMUSG00000101118.2,Gm29034,315,False,False,False,False,40.95
57198,ENSMUSG00000101119.2,Gm29060,457,True,False,False,False,39.6
57199,ENSMUSG00000101120.2,Gm29452,313,False,False,False,False,40.58
57200,ENSMUSG00000101122.2,Gm17971,806,False,False,False,False,54.09
57201,ENSMUSG00000101123.2,Gm28654,379,False,False,False,False,44.59
57202,ENSMUSG00000101124.2,Gm28371,695,False,False,False,False,44.89
57203,ENSMUSG00000101125.2,Gm29625,1937,True,False,False,False,40.29
57204,ENSMUSG00000101126.3,Gm10538,3258,True,False,False,False,51.22
57205,ENSMUSG00000101127.2,Gm28585,442,True,False,False,False,34.31
57206,ENSMUSG00000101128.2,Gm21869,696,False,False,False,False,44.68
57207,ENSMUSG00000101129.2,Gm5254,977,False,False,False,False,46.67
57208,ENSMUSG00000101130.2,Gm19637,579,False,False,False,False,47.67
57209,ENSMUSG00000101131.2,Gm29370,673,True,False,False,False,50.95
57210,ENSMUSG00000101132.3,Gm8000,592,False,False,False,False,42.83
57211,ENSMUSG00000101133.3,Gm29050,7948,True,False,False,False,48.42
57212,ENSMUSG00000101134.2,Gm28482,452,True,False,False,False,39.8
57213,ENSMUSG00000101135.2,Gm17981,739,False,False,False,False,48.99
57214,ENSMUSG00000101136.2,Gm8739,181,True,False,False,False,43.32
57215,ENSMUSG00000101137.2,Rpl23a-ps7,460,False,False,False,False,44.35
57216,ENSMUSG00000101138.7,Gm29210,622,True,False,False,False,40.78
57217,ENSMUSG00000101139.2,Gm29639,580,False,False,False,False,34.31
57218,ENSMUSG00000101140.2,Gm28117,371,False,False,False,False,47.9
57219,ENSMUSG00000101141.2,Gm21139,877,False,False,False,False,39.0
57220,ENSMUSG00000101142.2,Gm28142,698,False,False,False,False,44.84
57221,ENSMUSG00000101143.2,Gm21151,693,False,False,False,False,45.31
57222,ENSMUSG00000101144.3,Gm29054,2647,False,False,False,False,50.76
57224,ENSMUSG00000101145.2,Gm28412,177,False,False,False,False,39.55
57225,ENSMUSG00000101146.2,Gm20814,922,False,True,False,False,35.54
57226,ENSMUSG00000101147.2,Gm20818,693,False,False,False,False,45.74
57227,ENSMUSG00000101148.2,Gm28200,315,False,False,False,False,40.63
57228,ENSMUSG00000101149.2,Gm20892,696,False,False,False,False,45.83
57229,ENSMUSG00000101150.2,Gm29405,370,True,False,False,False,39.23
57230,ENSMUSG00000101151.2,Gm17929,627,False,False,False,False,42.19
57231,ENSMUSG00000101152.2,Gm28305,365,False,True,False,False,42.44
57232,ENSMUSG00000101153.3,4933404I11Rik,1270,True,False,False,False,44.01
57233,ENSMUSG00000101154.2,Gm17777,1276,False,False,False,False,43.73
57234,ENSMUSG00000101155.7,Sly,1713,False,True,False,False,35.59
57236,ENSMUSG00000101156.2,Gm29114,2508,True,False,False,False,38.88
57237,ENSMUSG00000101157.2,Gm20905,923,False,True,False,False,35.59
57238,ENSMUSG00000101158.3,Gm20894,1072,False,True,False,False,35.61
57239,ENSMUSG00000101159.2,Gm28184,67,False,False,False,False,32.84
57240,ENSMUSG00000101160.2,Gm29338,1937,True,False,False,False,40.06
57241,ENSMUSG00000101161.2,Gm21799,696,False,False,False,False,45.69
57242,ENSMUSG00000101162.5,Gm26728,9721,True,False,False,False,47.87
57244,ENSMUSG00000101163.2,Gm13278,549,False,True,False,False,59.02
57245,ENSMUSG00000101164.8,Gm29218,615,False,False,False,False,44.72
57246,ENSMUSG00000101166.8,Gm28496,5062,True,False,False,False,51.64000000000001
57247,ENSMUSG00000101167.2,Macroh2a3,1112,False,False,False,False,54.95
57248,ENSMUSG00000101168.2,Gm28892,2721,True,False,False,False,43.35
57249,ENSMUSG00000101170.2,Gm29343,842,True,False,False,False,41.84
57250,ENSMUSG00000101171.2,Gm7593,644,False,False,False,False,48.6
57251,ENSMUSG00000101172.4,Gm28535,1017,True,False,False,False,44.97
57252,ENSMUSG00000101173.2,Gm29519,398,False,False,False,False,45.45
57253,ENSMUSG00000101174.9,Hoxd4,5278,False,False,False,False,49.20000000000001
57255,ENSMUSG00000101177.8,Gm29586,615,False,False,False,False,45.2
57256,ENSMUSG00000101178.2,Gm28909,315,False,False,False,False,40.63
57257,ENSMUSG00000101179.3,Gm29455,5028,True,False,False,False,46.57
57258,ENSMUSG00000101180.2,Gm2914,328,False,False,False,False,55.49
57259,ENSMUSG00000101181.3,Vmn2r-ps149,777,False,False,False,False,38.61
57260,ENSMUSG00000101182.2,Gm29209,457,True,False,False,False,39.77
57261,ENSMUSG00000101183.2,Gm28614,458,False,False,False,False,43.46
57262,ENSMUSG00000101184.2,Gm28861,315,False,False,False,False,40.63
57263,ENSMUSG00000101185.2,Scgb1b16-ps,275,False,False,False,False,44.92
57264,ENSMUSG00000101186.2,Gm29235,442,True,False,False,False,29.96
57265,ENSMUSG00000101188.2,Eif4a-ps4,1218,False,False,False,False,48.6
57266,ENSMUSG00000101189.3,1700029M03Rik,6003,True,False,False,False,44.12
57267,ENSMUSG00000101190.7,Gm28274,1594,True,False,False,False,39.83
57268,ENSMUSG00000101191.8,Gm28809,1098,True,False,False,False,49.2
57269,ENSMUSG00000101192.7,Gm29122,1935,True,False,False,False,40.06
57270,ENSMUSG00000101193.2,Gm21849,696,False,False,False,False,45.11
57271,ENSMUSG00000101194.2,Gm29149,696,False,False,False,False,44.97
57272,ENSMUSG00000101195.2,Gm9239,2557,False,False,False,False,47.64
57273,ENSMUSG00000101196.4,Gm6866,2549,False,False,False,False,47.89
57274,ENSMUSG00000101197.2,Gm29032,697,False,False,False,False,45.34
57275,ENSMUSG00000101198.7,Gm29021,1931,True,False,False,False,40.21
57276,ENSMUSG00000101199.2,Gm9687,602,False,False,False,False,49.17
57277,ENSMUSG00000101200.2,Gm20802,698,False,False,False,False,45.85
57278,ENSMUSG00000101201.2,Gm28125,615,False,False,False,False,45.2
57279,ENSMUSG00000101202.8,Gm28749,614,False,False,False,False,44.79
57280,ENSMUSG00000101203.2,Gm28615,482,False,False,False,False,41.53
57281,ENSMUSG00000101204.7,Gm29271,1937,True,False,False,False,40.04
57282,ENSMUSG00000101205.2,Gm29308,315,False,False,False,False,40.32
57283,ENSMUSG00000101206.2,Gm5266,1162,False,False,False,False,52.97
57284,ENSMUSG00000101207.2,Gm28310,1924,True,False,False,False,40.36
57285,ENSMUSG00000101208.2,Gm19891,303,False,False,False,False,34.65
57286,ENSMUSG00000101209.2,Gm8524,379,False,False,False,False,51.98
57287,ENSMUSG00000101210.2,Gm28720,3156,False,False,False,False,51.68
57288,ENSMUSG00000101211.4,Gm28818,13112,True,False,False,False,42.53000000000001
57289,ENSMUSG00000101212.2,Gm29354,696,False,False,False,False,44.54
57290,ENSMUSG00000101213.2,Gm28788,375,False,False,False,False,40.27
57291,ENSMUSG00000101214.3,Gm28403,9167,True,False,False,False,41.16
57292,ENSMUSG00000101215.2,Gm28569,315,False,False,False,False,40.63
57293,ENSMUSG00000101216.2,Gm29451,696,False,False,False,False,43.39
57294,ENSMUSG00000101218.2,Gm29416,1634,True,False,False,False,39.82
57295,ENSMUSG00000101219.2,Gm20302,275,False,False,False,False,50.18
57296,ENSMUSG00000101220.2,Gm6717,838,False,False,False,False,47.49
57297,ENSMUSG00000101221.2,Gm21881,696,False,False,False,False,45.11
57298,ENSMUSG00000101222.2,Gm28315,2168,True,False,False,False,45.25
57299,ENSMUSG00000101223.9,4930568A12Rik,18702,True,False,False,False,44.78
57300,ENSMUSG00000101224.3,Gm28209,9769,True,False,False,False,46.03
57301,ENSMUSG00000101225.3,1700008J07Rik,4622,True,False,False,False,51.37
57302,ENSMUSG00000101226.2,Gm20954,644,False,False,False,False,42.86
57303,ENSMUSG00000101227.3,Gm29506,4528,True,False,False,False,40.04
57304,ENSMUSG00000101228.2,Gm21330,696,False,False,False,False,45.55
