,gene_id,gene_name,gene_length,gc_content,is_lnc,is_pc,is_mito,is_ribo,is_oxphos,10x_n_cells,10x_percent_counts,polyT_n_cells,polyT_percent_counts,randO_n_cells,randO_percent_counts,parse_n_cells,parse_percent_counts
42429,ENSMUSG00000108472.2,Gm45212,3403.0,47.634440199823686,False,False,False,False,False,3.0,1.1581421174101242e-05,3.0,4.245822349520497e-06,3.0,5.75114923585482e-06,6.0,7.354586814427353e-06
42430,ENSMUSG00000108473.2,Gm44739,1426.0,41.164095371669,True,False,False,False,False,2.0,5.466010026000114e-06,3.0,5.60431490851969e-06,3.0,7.111774152417894e-06,3.0,4.6786240746636896e-06
42434,ENSMUSG00000108478.2,Gm19514,4489.0,42.54845177099577,False,False,False,False,False,105.0,0.00037052561645143354,0.0,0.0,0.0,0.0,0.0,0.0
42435,ENSMUSG00000108479.2,2200002A13Rik,709.0,47.81382228490832,False,False,False,False,False,0.0,0.0,1.0,1.5252153405894743e-06,9.0,1.7470187239130834e-05,8.0,1.03673481532452e-05
42436,ENSMUSG00000108480.2,Gm36633,647.0,42.96754250386399,True,False,False,False,False,0.0,0.0,3.0,3.989759293876114e-06,2.0,4.796418615893139e-06,2.0,2.532999954990466e-06
42439,ENSMUSG00000108483.2,Gm45184,955.0,49.42408376963351,True,False,False,False,False,6.0,2.0131761590013267e-05,0.0,0.0,2.0,4.871651932863154e-06,0.0,0.0
42441,ENSMUSG00000108485.2,Idi1-ps4,655.0,38.93129770992366,False,False,False,False,False,65.0,0.00019579903884842746,2.0,2.396577897857636e-06,1.0,1.7131551574792873e-06,1.0,8.310447631306811e-07
42442,ENSMUSG00000108486.2,Gm44836,336.0,39.88095238095239,True,False,False,False,False,11.0,3.2188124862216253e-05,0.0,0.0,0.0,0.0,0.0,0.0
42443,ENSMUSG00000108487.2,Cyp2a21-ps,1471.0,49.014276002719235,False,False,False,False,False,0.0,0.0,8.0,1.3926793163446125e-05,0.0,0.0,5.0,7.882191639011063e-06
42445,ENSMUSG00000108489.2,Gm45025,2389.0,42.77940560904144,True,False,False,False,False,0.0,0.0,2.0,3.1534236156516427e-06,3.0,6.586454036786511e-06,3.0,3.875974508797491e-06
42446,ENSMUSG00000108490.3,1700110I07Rik,832.3781512605042,44.809321089973615,True,False,False,False,False,25.0,9.124292822363384e-05,1191.0,0.002070537727824621,80.0,0.00016891212920889005,676.0,0.0009299512581823063
42449,ENSMUSG00000108493.2,Gm45715,434.0,32.94930875576037,True,False,False,False,False,4.0,1.3096346208913025e-05,0.0,0.0,0.0,0.0,0.0,0.0
42450,ENSMUSG00000108494.2,Gm45203,1831.0,46.80502457673403,False,False,False,False,False,150.0,0.000477904873442589,0.0,0.0,0.0,0.0,0.0,0.0
42451,ENSMUSG00000108495.2,Gm45139,2057.0,40.00972289742343,False,False,False,False,False,0.0,0.0,0.0,0.0,2.0,3.7989735271427917e-06,1.0,1.2044140653036776e-06
42452,ENSMUSG00000108496.2,Gm44768,393.0,48.091603053435115,False,False,False,False,False,48.0,0.00013919086083781246,5.0,7.735383196783515e-06,3.0,5.983010762450806e-06,4.0,5.7471215660314055e-06
42453,ENSMUSG00000108497.2,Gm44738,371.0,45.28301886792453,True,False,False,False,False,0.0,0.0,1.0,1.5498112054641152e-06,1.0,2.1212446899792886e-06,1.0,1.2096291154217668e-06
42454,ENSMUSG00000108498.2,Gm45026,833.0,49.459783913565424,False,False,False,False,False,0.0,0.0,1.0,2.261498115802432e-06,0.0,0.0,0.0,0.0
42455,ENSMUSG00000108500.2,Gm45033,3167.0,36.18566466687717,False,False,False,False,False,55.0,0.00016993162610525264,0.0,0.0,0.0,0.0,0.0,0.0
42457,ENSMUSG00000108503.2,Gm20949,952.0,58.50840336134454,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,2.1578344227170604e-06,0.0,0.0
42458,ENSMUSG00000108504.3,Gm4265,734.7586206896551,45.994176883647114,True,False,False,False,False,4.0,1.2449586506518616e-05,10.0,1.658559800254908e-05,6.0,1.1764212679408842e-05,9.0,9.661383808861893e-06
42459,ENSMUSG00000108505.3,1700095K22Rik,404.4,40.564945849623115,True,False,False,False,False,5.0,1.2526727224219664e-05,15.0,2.3511043178114956e-05,15.0,3.3213074012695104e-05,21.0,2.8232357981295652e-05
42460,ENSMUSG00000108506.2,Gm44705,339.0,46.017699115044245,False,False,False,False,False,9.0,2.603111115177433e-05,26.0,4.188368419130492e-05,2.0,3.881994205940119e-06,19.0,2.467092218903565e-05
42461,ENSMUSG00000108507.2,6720469O03Rik,1201.0,46.960865945045796,False,False,False,False,False,1.0,3.4998279819163974e-06,0.0,0.0,0.0,0.0,0.0,0.0
42462,ENSMUSG00000108508.2,Gm44978,317.0,47.3186119873817,False,False,False,False,False,1.0,3.484717759172422e-06,4.0,3.600841709613671e-06,2.0,3.7874398484864867e-06,2.0,1.9771544820512613e-06
42463,ENSMUSG00000108509.2,Gm44780,581.0,51.80722891566265,True,False,False,False,False,0.0,0.0,2.0,3.7478301494957166e-06,0.0,0.0,2.0,3.028423334582794e-06
42465,ENSMUSG00000108511.3,Gm44987,637.0,47.82694757661536,True,False,False,False,False,26.0,7.67036136907531e-05,53.0,8.480630835791856e-05,74.0,0.00015561833020006637,90.0,0.00012179555719428937
42466,ENSMUSG00000108512.2,Gm7238,973.0,43.57656731757451,False,False,False,False,False,0.0,0.0,6.0,1.025851935731854e-05,5.0,1.1546063880402866e-05,12.0,1.8468579881454757e-05
42467,ENSMUSG00000108513.4,Gm30075,1281.375,45.284433547533496,True,False,False,False,False,134.0,0.0004195102858980578,23.0,3.770479029180466e-05,15.0,3.294671739950345e-05,22.0,3.0024591670448014e-05
42468,ENSMUSG00000108514.2,2310001K20Rik,951.0,47.10830704521556,False,False,False,False,False,2.0,6.808608386888361e-06,0.0,0.0,0.0,0.0,0.0,0.0
42472,ENSMUSG00000108518.2,Gm5587,674.0,54.45103857566765,False,False,False,False,False,0.0,0.0,0.0,0.0,5.0,1.2149685208762993e-05,3.0,5.330981154719179e-06
42473,ENSMUSG00000108519.2,4833421K07Rik,1391.0,40.690150970524805,False,False,False,False,False,1.0,2.832109476429049e-06,0.0,0.0,0.0,0.0,0.0,0.0
42474,ENSMUSG00000108520.2,Gm44684,2926.0,47.060833902939166,True,False,False,False,False,89.0,0.00026910843013005836,3.0,3.999492355313144e-06,11.0,2.2869228252871418e-05,8.0,9.548731414087954e-06
42475,ENSMUSG00000108521.2,Gm44639,3009.0,45.3971419076105,False,False,False,False,False,220.0,0.0007172966565448315,0.0,0.0,0.0,0.0,0.0,0.0
42476,ENSMUSG00000108522.2,Gm44664,1786.0,42.329227323628224,False,False,False,False,False,865.0,0.002874405031380331,0.0,0.0,0.0,0.0,0.0,0.0
42477,ENSMUSG00000108523.2,4933430L12Rik,1194.0,54.10385259631491,True,False,False,False,False,0.0,0.0,0.0,0.0,8.0,1.4788136991691516e-05,8.0,9.798985283969111e-06
42478,ENSMUSG00000108524.2,Gm44876,670.0,52.08955223880597,True,False,False,False,False,0.0,0.0,7.0,1.2145887855448754e-05,55.0,0.00010784513732512128,38.0,5.0131349939643735e-05
42479,ENSMUSG00000108525.2,Gm7443,378.0,46.03174603174603,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,1.7683549194500686e-06,1.0,1.1895144819016927e-06
42480,ENSMUSG00000108526.2,Gm45828,1836.0,50.871459694989106,False,False,False,False,False,365.0,0.0012018536823690975,0.0,0.0,0.0,0.0,0.0,0.0
42482,ENSMUSG00000108528.2,Gm8319,641.0,45.70982839313572,False,False,False,False,False,26.0,7.667972665878855e-05,422.0,0.0007060985866307823,53.0,0.00010882826674438734,283.0,0.0003787856203996039
42483,ENSMUSG00000108529.2,Gm29759,327.0,41.896024464831804,False,False,False,False,False,1.0,2.5765507208313167e-06,0.0,0.0,1.0,2.05697682942047e-06,0.0,0.0
42484,ENSMUSG00000108530.3,4930429H19Rik,800.8928571428571,47.18137665908631,True,False,False,False,False,6.0,1.970429540594954e-05,3.0,4.8262470712325154e-06,2.0,2.6029698301848268e-06,2.0,2.588544279549202e-06
42485,ENSMUSG00000108531.2,Gm39091,553.0,46.473779385171795,True,False,False,False,False,3.0,7.982962171459376e-06,0.0,0.0,3.0,5.841787986591501e-06,2.0,2.523386950738422e-06
42486,ENSMUSG00000108532.3,Gm32647,1359.375,36.44428675315291,True,False,False,False,False,578.0,0.0018424547158834425,722.0,0.0012319310051114136,272.0,0.0005574538198351716,539.0,0.0007444687480864174
42488,ENSMUSG00000108534.3,Or2b2b,1761.0,44.90931084811864,False,True,False,False,False,0.0,0.0,1.0,1.5377460443721188e-06,0.0,0.0,0.0,0.0
42490,ENSMUSG00000108536.2,Gm45059,1077.0,40.947075208913645,False,False,False,False,False,6.0,1.9510818438315937e-05,0.0,0.0,0.0,0.0,0.0,0.0
42493,ENSMUSG00000108539.2,Klk1b12-ps,751.0,49.533954727030626,False,False,False,False,False,1.0,3.629085843919752e-06,1.0,1.7592555732493819e-06,4.0,9.351664356727545e-06,3.0,5.4244252212713004e-06
42496,ENSMUSG00000108542.2,Gm44834,1396.0,45.12893982808023,False,False,False,False,False,237.0,0.0007714798484197036,0.0,0.0,0.0,0.0,0.0,0.0
42497,ENSMUSG00000108543.2,Gm44735,1752.0,45.60502283105023,False,False,False,False,False,33.0,0.00010471964153751648,0.0,0.0,0.0,0.0,0.0,0.0
42498,ENSMUSG00000108544.2,Cyp2b26-ps,1090.0,47.1559633027523,False,False,False,False,False,0.0,0.0,1.0,1.7129517377050972e-06,1.0,2.028937902977675e-06,2.0,2.809406212573625e-06
42499,ENSMUSG00000108545.2,Gm44613,784.0,46.926850679942646,True,False,False,False,False,12.0,4.252534731312298e-05,42.0,6.874337253197817e-05,20.0,4.074047110236414e-05,30.0,3.9670110112783046e-05
42500,ENSMUSG00000108546.3,Gm44662,1030.423076923077,53.0220300706026,True,False,False,False,False,36.0,0.00011212565554160986,83.0,0.00014241508573169682,343.0,0.0007227363590939064,290.0,0.000412649877136105
42501,ENSMUSG00000108547.2,Gm45186,478.0,50.2092050209205,False,False,False,False,False,13.0,4.110795137702507e-05,0.0,0.0,0.0,0.0,0.0,0.0
42503,ENSMUSG00000108550.2,Gm44736,667.0,42.578710644677656,True,False,False,False,False,0.0,0.0,0.0,0.0,2.0,5.535807314879053e-06,0.0,0.0
42504,ENSMUSG00000108551.2,Gm20274,584.0,45.54794520547945,True,False,False,False,False,271.0,0.0008532326616522782,0.0,0.0,0.0,0.0,0.0,0.0
42506,ENSMUSG00000108553.2,Gm38569,2228.0,44.52423698384201,True,False,False,False,False,0.0,0.0,3.0,4.258343836762769e-06,2.0,4.986343081033595e-06,3.0,4.7168405939242185e-06
42509,ENSMUSG00000108557.2,Gm44835,3181.0,38.164099339830244,False,False,False,False,False,260.0,0.0008473831583932654,0.0,0.0,0.0,0.0,0.0,0.0
42512,ENSMUSG00000108560.2,Gm44695,1631.0,37.40036787247087,False,False,False,False,False,218.0,0.000684087014073338,0.0,0.0,0.0,0.0,0.0,0.0
42515,ENSMUSG00000108563.3,Gm44686,534.5,49.297197221753734,True,False,False,False,False,14.0,3.900562913147659e-05,1477.0,0.0026193699716244552,1019.0,0.0021566717111736813,1836.0,0.0026460504322751853
42521,ENSMUSG00000108571.2,Gm6855,790.0,55.18987341772152,False,False,False,False,False,8.0,2.642447578095758e-05,4.0,5.667846307087163e-06,18.0,3.682960289161655e-05,17.0,2.1320361828022936e-05
42522,ENSMUSG00000108572.2,Gm44883,3258.0,44.22958870472682,False,False,False,False,False,2.0,6.260001800507984e-06,0.0,0.0,0.0,0.0,0.0,0.0
42523,ENSMUSG00000108573.2,Gm44986,2829.0,45.316366207140334,False,False,False,False,False,57.0,0.00018161155241037477,30.0,5.7415426804181364e-05,18.0,3.853743042238643e-05,37.0,5.365809608982305e-05
42524,ENSMUSG00000108574.2,Gm44981,1943.0,55.89294904786413,False,False,False,False,False,64.0,0.00020532009461961473,4.0,6.307142343946901e-06,22.0,4.322744195178513e-05,16.0,2.069734593330993e-05
42525,ENSMUSG00000108575.3,Gm35665,653.9166666666666,53.13886432680056,True,False,False,False,False,0.0,0.0,2.0,2.4821167958177133e-06,3.0,5.742807346441221e-06,3.0,3.282520759833293e-06
42526,ENSMUSG00000108576.2,Gm44778,668.0,49.101796407185624,True,False,False,False,False,4.0,1.059024812743154e-05,1.0,1.5480334506675382e-06,2.0,4.88149233853802e-06,4.0,6.14898179891709e-06
42527,ENSMUSG00000108577.2,Gm17811,387.0,51.42118863049095,False,False,False,False,False,0.0,0.0,1.0,1.4063501029581023e-06,0.0,0.0,1.0,1.0551685264282917e-06
42530,ENSMUSG00000108580.3,Gm39094,549.75,50.896263250133295,True,False,False,False,False,1.0,2.628348425745338e-06,11.0,1.7606203920893894e-05,9.0,1.8934457031648406e-05,10.0,1.5582120414103663e-05
42532,ENSMUSG00000108582.2,Gm18973,511.0,51.85909980430529,False,False,False,False,False,0.0,0.0,5.0,1.1456015149224982e-05,0.0,0.0,3.0,5.124284866183509e-06
42533,ENSMUSG00000108583.2,Gm44854,2340.0,45.34188034188034,True,False,False,False,False,5.0,1.7645553392146436e-05,4.0,6.29015980946941e-06,2.0,3.198914979114087e-06,4.0,4.863662000903126e-06
42534,ENSMUSG00000108584.3,Gm45216,470.5,50.57966764418377,True,False,False,False,False,91.0,0.0002549747830329612,152.0,0.00025490532825538385,221.0,0.0004488993920605486,287.0,0.00039337603300843444
42536,ENSMUSG00000108587.3,1810049I09Rik,650.4285714285714,50.764386201098304,True,False,False,False,False,1.0,4.239191880767934e-06,2.0,3.3326533539180634e-06,1.0,1.9778332650642612e-06,2.0,2.1916860453956967e-06
42538,ENSMUSG00000108589.2,Gm45225,1139.0,48.90254609306409,False,False,False,False,False,0.0,0.0,1.0,1.4732501107459154e-06,2.0,4.301740372460839e-06,2.0,2.982985626962346e-06
42540,ENSMUSG00000108591.2,Particl,1560.0,60.57692307692307,False,False,False,False,False,66.0,0.0001988477382263532,52.0,9.301410443817248e-05,34.0,6.643500066406751e-05,50.0,7.017118636926956e-05
42541,ENSMUSG00000108592.4,Gm38973,1008.6666666666666,49.528065576484714,True,False,False,False,False,30.0,8.756179615244536e-05,23.0,3.4236442813525894e-05,10.0,1.949077491059331e-05,19.0,2.190241815453214e-05
42542,ENSMUSG00000108593.3,Gm44581,920.6666666666666,41.0599665224942,True,False,False,False,False,1.0,4.59517817600911e-06,3.0,4.9908094214333055e-06,2.0,4.247294078412908e-06,1.0,1.2518828307979692e-06
42543,ENSMUSG00000108594.2,Gm44770,1264.0,48.10126582278481,False,False,False,False,False,13.0,3.8368245776813936e-05,0.0,0.0,0.0,0.0,0.0,0.0
42544,ENSMUSG00000108596.2,Gm49368,2640.0,51.501420103001664,False,True,False,False,False,18.0,6.113290924046701e-05,38.0,6.889443125574687e-05,39.0,8.436298337011613e-05,56.0,8.085315985676307e-05
42547,ENSMUSG00000108599.2,Gm10616,2127.0,48.98918664786084,False,False,False,False,False,136.0,0.0004309668412608459,29.0,4.8497634354490926e-05,9.0,1.6877740902187337e-05,27.0,3.6678136139769404e-05
42548,ENSMUSG00000108600.3,Gm32884,734.625,44.647022589769236,True,False,False,False,False,53.0,0.00017613757496432088,40.0,6.14450332152835e-05,27.0,5.3063107047493066e-05,40.0,5.20169997807855e-05
42549,ENSMUSG00000108601.2,Gm44645,1653.0,49.00181488203267,False,False,False,False,False,84.0,0.00026727843462492033,49.0,8.448049732077083e-05,5.0,1.0975946572154354e-05,23.0,3.324017437580999e-05
42551,ENSMUSG00000108603.2,5330411O13Rik,1544.0,43.9119170984456,True,False,False,False,False,22.0,6.687500006533822e-05,5.0,8.243505441435512e-06,10.0,1.838983735465741e-05,12.0,1.5282661955865668e-05
42552,ENSMUSG00000108604.2,Gm44850,1329.0,41.534988713318285,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.374306341342936e-06
42553,ENSMUSG00000108605.4,Or1e1d,1675.0,42.68656716417911,False,True,False,False,False,0.0,0.0,1.0,1.830979157764143e-06,1.0,1.8980297814754606e-06,1.0,1.1763757525768805e-06
42554,ENSMUSG00000108606.2,Cyp2b27-ps,1279.0,46.44253322908523,False,False,False,False,False,0.0,0.0,0.0,0.0,3.0,7.746823163890844e-06,2.0,3.338393227271841e-06
42555,ENSMUSG00000108607.3,Gm44646,467.0,50.57414584230436,True,False,False,False,False,5.0,1.7446612087046394e-05,4.0,6.535089595740782e-06,25.0,5.3771027464642184e-05,24.0,3.4229350693202126e-05
42557,ENSMUSG00000108609.2,Gm7424,902.0,45.23281596452328,False,False,False,False,False,1.0,3.901403147802461e-06,16.0,2.976565192980732e-05,1.0,1.8224037739616947e-06,10.0,1.5041479774978173e-05
42559,ENSMUSG00000108611.2,Gm44879,503.0,44.333996023856855,False,False,False,False,False,0.0,0.0,1.0,2.374500471557262e-06,0.0,0.0,0.0,0.0
42561,ENSMUSG00000108613.2,Gm36694,2719.0,44.28098565649135,True,False,False,False,False,41.0,0.00010829414975434372,12.0,1.881480751362431e-05,4.0,9.310655671296414e-06,5.0,7.36302507261844e-06
42563,ENSMUSG00000108615.2,Gm4973,1334.0,42.05397301349325,False,False,False,False,False,0.0,0.0,2.0,2.7487773027109756e-06,0.0,0.0,1.0,8.985751807049664e-07
42564,ENSMUSG00000108616.4,Gm35040,2588.0,50.67022157500458,True,False,False,False,False,1.0,3.6516594469121653e-06,12.0,2.0438696108697038e-05,3.0,5.370466494850787e-06,8.0,1.137413250368964e-05
42565,ENSMUSG00000108617.3,Gm31749,1742.3333333333333,48.61664452341989,True,False,False,False,False,233.0,0.0007719681591769372,944.0,0.0016855193268297572,1316.0,0.002797639042209785,1592.0,0.0023019060473984526
42566,ENSMUSG00000108618.2,Gm44816,477.0,54.71698113207547,False,False,False,False,False,8.0,2.2412280845623292e-05,0.0,0.0,0.0,0.0,0.0,0.0
42568,ENSMUSG00000108620.3,Gm20670,846.5454545454545,50.107492269266615,True,False,False,False,False,27.0,8.489770872051234e-05,68.0,0.00011981519401182575,79.0,0.0001614531768141786,109.0,0.0001478795285331152
42569,ENSMUSG00000108621.4,Gm33989,1498.4166666666667,45.03478012344405,True,False,False,False,False,1596.0,0.005335121626810884,5268.0,0.010001703034568704,4083.0,0.009198877942643112,6392.0,0.009989410156359693
42570,ENSMUSG00000108622.3,Gm36864,1118.3333333333333,48.96218835333636,False,True,False,False,False,0.0,0.0,2.0,3.033653395238238e-06,8.0,1.7472188878339152e-05,4.0,5.243149822264663e-06
42571,ENSMUSG00000108623.3,Gm45092,593.8,48.753544542537355,True,False,False,False,False,9.0,2.715742884128061e-05,27.0,4.571781485806434e-05,29.0,5.755344944505949e-05,22.0,2.7316018742482678e-05
42572,ENSMUSG00000108624.3,Gm45091,787.3333333333334,58.637837670095735,True,False,False,False,False,1.0,2.09102237714658e-06,0.0,0.0,3.0,5.801676822111142e-06,0.0,0.0
42573,ENSMUSG00000108625.2,Gm44711,1264.0,43.43354430379747,False,False,False,False,False,7.0,2.1186463624218857e-05,15.0,2.0620123284920158e-05,1.0,8.036595209866889e-07,8.0,9.025556575330994e-06
42574,ENSMUSG00000108626.4,Gm40457,684.7,48.32417940581958,True,False,False,False,False,6.0,1.952823952338689e-05,1.0,1.4449042681932185e-06,1.0,1.8557359525570657e-06,2.0,2.1937738513175694e-06
42575,ENSMUSG00000108627.3,Gm45079,553.4444444444445,43.665519481596185,True,False,False,False,False,11.0,3.7851677087641224e-05,21.0,3.7073362677330966e-05,19.0,3.9072542802710014e-05,24.0,3.4681642182072834e-05
42576,ENSMUSG00000108628.2,Gm5037,618.0,55.8252427184466,False,False,False,False,False,3.0,8.400353333970163e-06,0.0,0.0,0.0,0.0,0.0,0.0
42579,ENSMUSG00000108633.2,Gm44694,1298.0,41.217257318952235,False,False,False,False,False,1264.0,0.004114903260097872,0.0,0.0,0.0,0.0,0.0,0.0
42580,ENSMUSG00000108634.4,Gm38534,981.3870967741935,51.90715430291864,True,False,False,False,False,210.0,0.0006485779853028115,86.0,0.00014471083281384506,39.0,7.64266947549972e-05,72.0,9.872243156034225e-05
42581,ENSMUSG00000108635.3,Gm44633,461.3333333333333,44.125833099268384,True,False,False,False,False,2.0,6.361459728109389e-06,2.0,3.7445964350260674e-06,2.0,4.287106011128746e-06,2.0,2.6861933537624712e-06
42584,ENSMUSG00000108638.2,Gm45150,467.0,45.396145610278374,False,False,False,False,False,0.0,0.0,1.0,8.915307841202789e-07,0.0,0.0,1.0,7.9065027690573e-07
42588,ENSMUSG00000108643.2,Gm44931,545.0,49.908256880733944,False,False,False,False,False,7.0,2.2591050835783832e-05,0.0,0.0,0.0,0.0,0.0,0.0
42589,ENSMUSG00000108644.2,Gm44920,746.0,47.98927613941019,True,False,False,False,False,11.0,3.467282844021745e-05,10.0,1.7857714808123173e-05,6.0,1.0490842065292253e-05,8.0,1.0393777949085607e-05
42593,ENSMUSG00000108648.2,Gm44674,415.0,38.795180722891565,True,False,False,False,False,45.0,0.00013793422306820224,4.0,7.66965075660331e-06,19.0,3.529323738926962e-05,18.0,2.4549037709704654e-05
42594,ENSMUSG00000108649.2,Gm44855,362.0,56.9060773480663,False,False,False,False,False,4.0,1.066554776431796e-05,0.0,0.0,0.0,0.0,0.0,0.0
42595,ENSMUSG00000108650.3,Gm44867,482.44444444444446,50.25460958257457,True,False,False,False,False,13.0,4.1873410396211965e-05,0.0,0.0,0.0,0.0,0.0,0.0
42596,ENSMUSG00000108651.2,Klk1b2-ps,786.0,48.98218829516539,False,False,False,False,False,0.0,0.0,1.0,2.6406416906875604e-06,0.0,0.0,0.0,0.0
42597,ENSMUSG00000108652.3,0610006L08Rik,1154.0833333333333,44.97280425966287,True,False,False,False,False,0.0,0.0,9.0,1.7424213814657102e-05,4.0,7.338471327707017e-06,7.0,1.0761769349267344e-05
42598,ENSMUSG00000108654.2,Gm9519,1337.0,42.93193717277487,False,False,False,False,False,0.0,0.0,3.0,5.187464606065703e-06,6.0,1.262239387708728e-05,4.0,5.528398345002111e-06
42599,ENSMUSG00000108655.2,Gm44949,1450.0,50.689655172413794,True,False,False,False,False,27.0,8.048554201860547e-05,39.0,6.463747920833856e-05,155.0,0.00032924129487152826,147.0,0.00020051294545994508
42600,ENSMUSG00000108657.3,Gm35611,1002.0,45.58892178723566,True,False,False,False,False,11.0,3.432317752291442e-05,2.0,3.5985912821594066e-06,8.0,1.430189708631587e-05,8.0,1.007144546948408e-05
42601,ENSMUSG00000108659.3,Gm34121,1257.4,46.34420187064431,True,False,False,False,False,92.0,0.0002825770445701987,201.0,0.00034196509113118876,41.0,8.56853479620507e-05,166.0,0.00022723392787630498
42602,ENSMUSG00000108660.3,Gm21284,1690.5,49.15692873521145,True,False,False,False,False,24.0,7.417531684880368e-05,49.0,8.059928140391615e-05,58.0,0.00011672243436473046,74.0,0.00010106262734375999
